domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      5618;    257052;0;498;6836;235250;1;0;771;0.7948;295986;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;       508;    258080;0;509;6974;235244;1;0;878;0.710917;330902;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;      7176;    254460;0;509;6982;235739;1;0;892;0.665888;354022;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      1056;    254941;0;496;6736;234851;1;0;894;0.659647;356025;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    262122;      9252;0;495;6758;234546;1;0;894;0.698669;335704;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    260106;       974;0;508;6884;235048;1;0;896;0.660805;355699;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      1012;    241708;0;480;6588;231898;1;0;896;0.667212;347562;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;       481;    238620;0;477;6538;232704;1;0;896;0.671637;346473;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    261140;     29672;0;475;6534;231789;1;0;896;0.64963;356802;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;    250917;      8178;0;482;6636;235423;1;0;896;0.666182;353392;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;     10748;    247340;0;478;6576;232800;1;0;896;0.674548;345120;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    236055;      8188;0;486;6640;235731;1;0;896;0.665098;354430;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    242685;       548;0;489;6714;235018;1;0;896;0.673302;349053;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;      2028;    249374;0;491;6730;234380;1;0;896;0.673093;348213;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;      8783;    260604;0;491;6626;235866;1;0;896;0.673291;350318;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;     13331;    250866;0;489;6702;235323;1;0;896;0.66224;355344;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    253428;     28677;0;495;6702;234550;1;0;896;0.671948;349060;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    258602;      2546;0;502;6840;235768;1;0;896;0.665983;354015;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;     13785;    259100;0;484;6604;235514;1;0;896;0.676177;348302;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;     11264;    243210;0;502;6836;235097;1;0;896;0.678799;346343;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      2600;    261090;0;504;6808;235607;1;0;896;0.661072;356402;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;     11776;    253967;0;502;6896;235455;1;0;896;0.683439;344515;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    254487;     11254;0;489;6754;235287;1;0;896;0.661856;355496;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;    257010;       535;0;505;6930;235672;1;0;896;0.674024;349649;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;    259097;      6117;0;499;6814;235291;1;0;896;0.661274;355815;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;     20472;    248323;0;501;6794;235657;1;0;896;0.691169;340954;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;     12287;    249901;0;477;6586;232896;1;0;896;0.677403;343807;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;     12767;    260119;0;489;6694;235633;1;0;896;0.678321;347377;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;28/1;1;     20975;    261659;0;481;6642;235418;1;0;896;0.681706;345337;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;29/1;1;    251886;      2571;0;500;6876;235774;1;0;896;0.674293;349661;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;30/1;1;     19447;    251420;0;482;6608;234611;1;0;896;0.676337;346885;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;31/1;1;    261640;     25575;0;486;6680;232635;1;0;896;0.664952;349852;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;32/1;1;     35847;    259572;0;493;6674;235655;1;0;899;0.662357;355782;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;33/1;1;    251905;     34302;0;509;6794;234685;1;0;899;0.673933;348232;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;34/1;1;      3599;    261556;0;503;6714;234190;1;0;899;0.664414;352476;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;35/1;1;    240651;     14325;0;490;6672;235223;1;0;899;0.664971;353734;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;36/1;1;      3121;    245756;0;483;6626;234913;1;0;899;0.659765;356055;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;37/1;1;    249830;     20487;0;482;6596;234936;1;0;899;0.673577;348789;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;38/1;1;     10742;    244745;0;495;6774;235187;1;0;899;0.681767;344967;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;39/1;1;    253473;      7670;0;489;6734;235553;1;0;899;0.667705;352780;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;40/1;1;      5114;    261181;0;501;6790;234557;1;0;899;0.678183;345861;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;41/1;1;    240128;      8226;0;484;6624;234280;1;0;899;0.678847;345115;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;42/1;1;     10748;    255490;0;508;6988;235814;1;0;899;0.684376;344568;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;43/1;1;    261655;     38911;0;489;6630;233200;1;0;899;0.655641;355682;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;44/1;1;      5105;    241679;0;489;6714;234391;1;0;899;0.69439;337550;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;45/1;1;      2034;    248330;0;501;6886;235225;1;0;899;0.691416;340208;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;46/1;1;     16332;    261122;0;485;6658;235893;1;0;899;0.678465;347687;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;47/1;1;    260628;     29674;0;476;6544;232054;1;0;899;0.653159;355280;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;48/1;1;      7748;    260594;0;493;6650;235794;1;0;899;0.660469;357010;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;49/1;1;     23565;    256997;0;480;6588;234985;1;0;899;0.670552;350435;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;50/1;1;      6185;    251364;0;480;6564;234569;1;0;899;0.66582;352301;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;51/1;1;     13811;    233477;0;494;6660;234840;1;0;899;0.680009;345349;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;52/1;1;    246726;      1539;0;480;6596;235880;1;0;899;0.682961;345378;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;53/1;1;      7188;    241640;0;478;6568;233554;1;0;899;0.654727;356720;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;54/1;1;    244198;      7687;0;487;6682;235673;1;0;899;0.686222;343436;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;55/1;1;    259584;     14343;0;510;6992;235347;1;0;899;0.674025;349167;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;56/1;1;     35837;    253452;0;497;6674;235526;1;0;899;0.68438;344145;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;57/1;1;    247279;     22018;0;494;6692;235275;1;0;899;0.696082;337999;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;58/1;1;    262121;     17953;0;480;6608;233059;1;0;899;0.667495;349155;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;59/1;1;     16862;    257028;0;485;6686;235803;1;0;899;0.696242;338679;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;60/1;1;    258588;       995;0;505;6866;235613;1;0;899;0.660337;356807;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;61/1;1;    249892;      1007;0;492;6736;235789;1;0;899;0.662745;355776;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;62/1;1;      4558;    261152;0;502;6740;235647;1;0;899;0.696558;338302;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;63/1;1;      2124;    254457;0;493;6642;235526;1;0;899;0.660423;356629;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;64/1;1;     16387;    231936;0;509;6770;235102;1;0;899;0.669651;351081;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;65/1;1;     22547;    258046;0;496;6776;235858;1;0;899;0.663089;355696;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;66/1;1;     22507;    254474;0;484;6644;235632;1;0;899;0.680993;346012;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;67/1;1;    254964;     14856;0;497;6822;235276;1;0;899;0.67383;349162;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
