domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;31/1;1;  14477338;  23891396;0;2331;14650848;5184517;1;37886;7.26244;713880;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;32/1;1;  10726777;   9115473;0;7396;22176803;14368179;1;37886;24.1543;594849;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;33/1;1;  11056926;   7083088;0;3835;12813196;10249182;1;37886;16.7515;611837;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;34/1;1;   6238736;   6199650;0;621;2303127;744906;1;37886;1.1248;662256;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;35/1;1;   6802557;  19072290;0;4868;13032413;14145402;1;37886;25.265;559881;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;36/1;1;   3320488;  12172537;0;8032;34308054;13308737;1;37886;21.502;618953;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;37/1;1;    155562;   9462201;0;3988;12328279;12872560;1;37886;23.4533;548860;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;38/1;1;   3441992;  10702760;0;3656;16592687;10499335;1;37886;18.0296;582339;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;39/1;1;  19092566;   5617643;0;5999;17744945;16178003;1;37886;25.9238;624060;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;40/1;1;   1906723;  17464313;0;4057;15308535;4178604;1;37886;5.75291;726346;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;41/1;1;   4441238;  13954936;0;1454;8905226;2804467;1;37886;4.48447;625374;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;42/1;1;  10477182;  14543997;0;5236;14654780;14638637;1;37886;24.33;601670;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;43/1;1;  15951428;   9742729;0;5329;16047598;15509303;1;37886;25.1059;617756;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;44/1;1;  19140912;  18796064;0;4808;15475096;13381222;1;37886;22.1507;604099;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;45/1;1;  22097447;  16561599;0;7964;35872627;23484471;1;37886;35.6701;658380;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;46/1;1;   9050915;  13670987;0;2476;6165139;4225942;1;37886;6.31062;669655;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
