domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    260586;        15;0;562;7312;180061;1;0;516;0.527469;341368;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    254973;     14357;0;548;7116;179264;1;0;601;0.458543;390942;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;     12288;    249914;0;524;6820;177861;1;0;611;0.44189;402500;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      8163;    254467;0;541;7118;180013;1;0;613;0.438458;410559;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    253479;     12792;0;534;6948;179747;1;0;614;0.432266;415825;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;     25069;    252946;0;523;6822;179661;1;0;614;0.498852;360149;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      1003;    242180;0;541;7098;179480;1;0;614;0.438302;409489;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    240640;     19472;0;536;6924;179133;1;0;614;0.433455;413268;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;      4654;    261098;0;542;7028;179912;1;0;614;0.432963;415536;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;      7200;    260586;0;544;7080;179894;1;0;614;0.433562;414921;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    258040;      9759;0;551;7134;179290;1;0;615;0.436012;411204;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    257549;     10197;0;529;6942;178707;1;0;615;0.428086;417456;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    258052;      8187;0;561;7342;179987;1;0;615;0.432487;416168;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    260564;      7700;0;545;7058;179849;1;0;615;0.435497;412974;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    250355;         6;0;563;7310;180121;1;0;617;0.436961;412213;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    249869;      2547;0;546;7172;179998;1;0;617;0.430971;417657;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    229872;      1548;0;530;6896;180037;1;0;617;0.439723;409433;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    240624;      3599;0;541;7042;179964;1;0;617;0.436276;412500;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    240631;     21505;0;540;6972;179661;1;0;617;0.445955;402868;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
