domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    260586;        15;0;562;7312;180061;1;0;428;0.476653;377761;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    254973;     14357;0;548;7116;179264;1;0;489;0.422369;424425;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;     12288;    249914;0;524;6820;177861;1;0;495;0.410544;433232;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      8163;    254467;0;541;7118;180013;1;0;496;0.439061;409996;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    253479;     12792;0;534;6948;179747;1;0;497;0.401681;447487;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;     25069;    252946;0;523;6822;179661;1;0;497;0.410393;437778;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      1003;    242180;0;541;7098;179480;1;0;497;0.407652;440278;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    240640;     19472;0;536;6924;179133;1;0;497;0.40492;442391;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;      4654;    261098;0;542;7028;179912;1;0;497;0.400727;448964;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;      7200;    260586;0;544;7080;179894;1;0;497;0.402377;447079;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    258040;      9759;0;551;7134;179290;1;0;497;0.405214;442458;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    257549;     10197;0;529;6942;178707;1;0;497;0.405799;440383;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    258052;      8187;0;561;7342;179987;1;0;497;0.402558;447108;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    260564;      7700;0;545;7058;179849;1;0;497;0.408553;440209;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    250355;         6;0;563;7310;180121;1;0;499;0.407559;441951;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    249869;      2547;0;546;7172;179998;1;0;499;0.403543;446044;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    229872;      1548;0;530;6896;180037;1;0;499;0.408676;440537;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    240624;      3599;0;541;7042;179964;1;0;499;0.41006;438872;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    240631;     21505;0;540;6972;179661;1;0;499;0.407258;441148;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;    251961;      6647;0;532;6896;179965;1;0;499;0.404886;444483;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      3559;    256029;0;546;7084;179713;1;0;499;0.409147;439238;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;    249831;      8226;0;529;6878;179275;1;0;499;0.407732;439689;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    239112;      9193;0;523;6870;179422;1;0;499;0.402715;445531;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;      1064;    234494;0;528;6876;178817;1;0;499;0.445921;401006;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;     13802;    255006;0;536;6952;179639;1;0;499;0.408142;440138;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;     27156;    258536;0;521;6810;179662;1;0;499;0.401025;448007;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;      8704;    243744;0;532;6960;178582;1;0;499;0.407345;438405;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;    248302;     23043;0;537;6950;179466;1;0;499;0.408945;438851;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;28/1;1;      1022;    227359;0;521;6822;176546;1;0;499;0.402014;439153;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
