domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
n-puzzle;unit;00/1;1;0 1 9 7 11 13 5 3 14 12 4 2 8 6 10 15;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;28;42;42;118684;1;0;145;0.205873;576490;0;0;sBELA*;? Unchecked;
n-puzzle;unit;01/1;1;14 1 9 6 4 8 12 5 7 2 3 0 10 11 13 15;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;35;45;45;139019;1;0;218;0.210285;661097;0;0;sBELA*;? Unchecked;
n-puzzle;unit;02/1;1;4 5 7 2 9 14 12 13 0 3 6 11 8 1 15 10;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;30;42;42;117963;1;0;190;0.174415;676334;0;0;sBELA*;? Unchecked;
n-puzzle;unit;03/1;1;13 8 14 3 9 1 0 7 15 5 4 10 12 2 6 11;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;29;41;41;117633;1;0;190;0.17542;670577;0;0;sBELA*;? Unchecked;
n-puzzle;unit;04/1;1;9 14 5 7 8 15 1 2 10 4 13 6 12 0 11 3;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;32;44;44;274333;1;0;351;0.484533;566181;0;0;sBELA*;? Unchecked;
n-puzzle;unit;05/1;1;7 11 8 3 14 0 6 15 1 4 13 9 5 12 2 10;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;36;46;46;212529;1;0;381;0.320318;663494;0;0;sBELA*;? Unchecked;
n-puzzle;unit;06/1;1;5 7 11 8 0 14 9 13 10 12 3 15 6 1 4 2;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;45;53;53;54879;1;0;381;0.0663037;827691;0;0;sBELA*;? Unchecked;
n-puzzle;unit;07/1;1;6 10 1 14 15 8 3 5 13 0 2 7 4 9 11 12;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;35;47;47;584436;1;0;686;1.05776;552520;0;0;sBELA*;? Unchecked;
n-puzzle;unit;08/1;1;13 9 14 6 12 8 1 2 3 4 0 7 5 10 11 15;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;34;46;46;336556;1;0;686;0.515281;653150;0;0;sBELA*;? Unchecked;
n-puzzle;unit;09/1;1;3 14 9 11 5 4 8 2 13 12 6 7 10 1 15 0;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;32;46;46;296556;1;0;686;0.448066;661857;0;0;sBELA*;? Unchecked;
n-puzzle;unit;10/1;1;14 13 4 11 15 8 6 9 0 7 3 1 2 10 12 5;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;46;56;56;492206;1;0;686;0.747372;658582;0;0;sBELA*;? Unchecked;
n-puzzle;unit;11/1;1;8 11 4 6 7 3 10 9 2 12 15 13 0 1 5 14;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;39;49;49;448003;1;0;760;0.731398;612530;0;0;sBELA*;? Unchecked;
n-puzzle;unit;12/1;1;12 15 2 6 1 14 4 8 5 3 7 0 10 13 9 11;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;35;47;47;603050;1;0;871;1.01935;591603;0;0;sBELA*;? Unchecked;
n-puzzle;unit;13/1;1;6 0 5 10 11 12 9 2 1 7 4 3 14 8 13 15;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;35;45;45;257823;1;0;871;0.373979;689405;0;0;sBELA*;? Unchecked;
n-puzzle;unit;14/1;1;12 8 15 13 1 0 5 4 6 3 2 11 9 7 14 10;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;38;50;50;399727;1;0;871;0.649555;615386;0;0;sBELA*;? Unchecked;
n-puzzle;unit;15/1;1;4 7 13 10 1 2 9 6 12 8 14 5 3 0 11 15;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;32;44;44;479446;1;0;871;0.789138;607557;0;0;sBELA*;? Unchecked;
n-puzzle;unit;16/1;1;6 14 10 5 15 8 7 1 3 4 2 0 12 9 11 13;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;37;49;49;463118;1;0;871;0.730796;633717;0;0;sBELA*;? Unchecked;
n-puzzle;unit;17/1;1;13 14 6 12 4 5 1 0 9 3 10 2 15 11 8 7;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;36;52;52;2841639;1;0;3277;5.44847;521548;0;0;sBELA*;? Unchecked;
n-puzzle;unit;18/1;1;3 14 9 7 12 15 0 4 1 8 5 6 11 10 2 13;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;39;51;51;1010853;1;0;3277;1.57185;643096;0;0;sBELA*;? Unchecked;
n-puzzle;unit;19/1;1;6 13 3 2 11 9 5 10 1 7 12 14 8 4 0 15;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;31;45;45;625832;1;0;3277;0.979858;638697;0;0;sBELA*;? Unchecked;
n-puzzle;unit;20/1;1;4 3 6 13 7 15 9 0 10 5 8 11 2 12 1 14;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;34;50;50;2799466;1;0;3506;4.91161;569969;0;0;sBELA*;? Unchecked;
n-puzzle;unit;21/1;1;5 4 7 1 11 12 14 15 10 13 8 6 2 0 9 3;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;36;50;50;1080336;1;0;3506;1.72559;626066;0;0;sBELA*;? Unchecked;
n-puzzle;unit;22/1;1;5 11 6 9 4 13 12 0 8 2 15 10 1 7 3 14;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;36;50;50;1370965;1;0;3506;2.12876;644020;0;0;sBELA*;? Unchecked;
n-puzzle;unit;23/1;1;5 7 0 11 12 1 9 10 15 6 2 3 8 4 13 14;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;30;44;44;637920;1;0;3506;1.00518;634632;0;0;sBELA*;? Unchecked;
n-puzzle;unit;24/1;1;13 0 9 12 11 6 3 5 15 8 1 10 4 14 2 7;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;39;53;53;2272067;1;0;3603;4.04949;561075;0;0;sBELA*;? Unchecked;
n-puzzle;unit;25/1;1;3 14 13 6 4 15 8 9 5 12 10 0 2 7 1 11;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;41;53;53;1370133;1;0;3506;2.13826;640771;0;0;sBELA*;? Unchecked;
n-puzzle;unit;26/1;1;4 7 14 13 10 3 9 12 11 5 6 15 1 2 8 0;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;42;56;56;2615148;1;0;3506;4.3438;602041;0;0;sBELA*;? Unchecked;
n-puzzle;unit;27/1;1;3 6 5 2 10 0 15 14 1 4 13 12 9 8 11 7;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;36;46;46;2036132;1;0;3506;3.69654;550820;0;0;sBELA*;? Unchecked;
n-puzzle;unit;28/1;1;1 7 15 14 2 6 4 9 12 11 13 3 0 8 5 10;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;35;49;49;1555380;1;0;3506;2.7293;569882;0;0;sBELA*;? Unchecked;
n-puzzle;unit;29/1;1;5 0 15 8 4 6 1 14 10 11 3 9 7 12 2 13;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;37;51;51;1637306;1;0;3506;2.96887;551491;0;0;sBELA*;? Unchecked;
n-puzzle;unit;30/1;1;13 5 4 10 9 12 8 14 2 3 7 1 0 15 11 6;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;43;55;55;3337662;1;0;4046;6.16389;541486;0;0;sBELA*;? Unchecked;
n-puzzle;unit;31/1;1;10 9 3 11 0 13 2 14 5 6 4 7 8 15 1 12;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;33;49;49;3137673;1;0;4200;6.06842;517049;0;0;sBELA*;? Unchecked;
n-puzzle;unit;32/1;1;6 12 11 3 13 7 9 15 2 14 8 10 4 1 5 0;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;36;52;52;2719328;1;0;4200;4.6528;584450;0;0;sBELA*;? Unchecked;
n-puzzle;unit;33/1;1;1 3 2 5 10 9 15 6 8 14 13 11 12 4 7 0;0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15;24;42;42;1386975;1;0;4200;2.47869;559559;0;0;sBELA*;? Unchecked;
