domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;31/1;1;    131344;   1935792;921385;3463;10057523;2333967;1;4416;4.86635;479614;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;32/1;1;    635607;   2727895;788440;4230;10248057;1916884;1;4416;3.93419;487238;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;33/1;1;   2209937;   1105166;674803;2799;8704577;1847799;1;4416;3.88092;476124;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;34/1;1;   1675442;   1951716;276257;1137;3226059;398046;1;4416;0.794622;500925;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;35/1;1;   1992142;   1079478;327782;1323;3931392;852454;1;4416;1.71691;496506;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;36/1;1;    733918;    343910;1243379;5307;17258906;2547083;1;4416;5.68767;447825;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;37/1;1;   1271188;   1831769;265040;942;2760307;686446;1;4416;1.40707;487854;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;38/1;1;   2330867;   2043573;547294;1799;6368129;526462;1;4416;1.11532;472028;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;39/1;1;    282474;    146385;410601;2262;5169740;1072351;1;4416;2.26499;473447;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;40/1;1;     39669;   1016737;206396;675;2373397;262349;1;4416;0.56081;467804;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;41/1;1;    869336;   2256564;647482;3410;8954100;1071423;1;4416;2.406;445314;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;42/1;1;   1485226;   2523974;335847;3081;7449081;1791413;1;4416;3.70871;483028;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;43/1;1;   2315942;   1275499;363168;1375;4057862;838403;1;4416;1.68741;496859;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;44/1;1;   2281834;    617279;645286;3379;8736214;2031373;1;4416;4.31862;470375;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;45/1;1;   1769359;   2145253;1162473;4774;12791602;1703567;1;4416;3.5922;474240;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;46/1;1;   1771145;    908426;297794;1030;3410387;465767;1;4416;0.897968;518690;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
