domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      7203;    241657;0;508;6756;194313;1;0;481;0.522547;371857;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    249880;     14846;0;517;6886;194923;1;0;550;0.464595;419555;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    257544;     21992;0;513;6842;193418;1;0;559;0.447921;431813;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;     15331;    259074;0;523;6970;195292;1;0;561;0.458747;425708;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    239600;     13833;0;511;6774;194841;1;0;561;0.455225;428011;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    236061;      7165;0;512;6784;195219;1;0;565;0.451768;432123;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;    257596;     16381;0;505;6714;194690;1;0;566;0.447616;434949;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    254976;      5149;0;531;7066;194717;1;0;566;0.452699;430125;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    234480;     10765;0;509;6730;194918;1;0;566;0.45754;426013;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     10739;    237579;0;518;6836;194196;1;0;566;0.45478;427011;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    257015;     23046;0;523;6950;194307;1;0;566;0.45297;428962;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;     18929;    235522;0;513;6754;194513;1;0;566;0.458516;424223;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
