domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      7203;    241657;0;508;6756;194313;1;0;583;0.571161;340207;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    249880;     14846;0;517;6886;194923;1;0;680;0.511521;381066;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    257544;     21992;0;513;6842;193418;1;0;692;0.506468;381896;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;     15331;    259074;0;523;6970;195292;1;0;696;0.510315;382689;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    239600;     13833;0;511;6774;194841;1;0;696;0.493431;394870;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    236061;      7165;0;512;6784;195219;1;0;702;0.487502;400447;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;    257596;     16381;0;505;6714;194690;1;0;702;0.492173;395572;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    254976;      5149;0;531;7066;194717;1;0;702;0.492322;395508;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    234480;     10765;0;509;6730;194918;1;0;702;0.495538;393346;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     10739;    237579;0;518;6836;194196;1;0;702;0.492064;394656;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    257015;     23046;0;523;6950;194307;1;0;702;0.492632;394426;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;     18929;    235522;0;513;6754;194513;1;0;702;0.4941;393672;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;      3585;    257468;0;522;6884;193057;1;0;702;0.479748;402413;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    247795;      2586;0;522;6936;194943;1;0;702;0.494314;394371;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    246270;     12291;0;531;7038;195039;1;0;702;0.513832;379577;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    240172;      1010;0;508;6736;195243;1;0;702;0.491971;396859;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    260595;      2630;0;522;6860;193597;1;0;702;0.491384;393983;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    245245;     22534;0;520;6868;194504;1;0;702;0.493801;393891;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    261626;     29697;0;528;6996;194045;1;0;702;0.490788;395375;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;       493;    241180;0;516;6840;193472;1;0;702;0.49548;390474;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      6649;    241193;0;504;6716;192529;1;0;702;0.492004;391316;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;    258585;     12259;0;516;6856;194220;1;0;702;0.485805;399790;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    258575;     15840;0;512;6832;193674;1;0;702;0.484784;399505;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;      4091;    247821;0;532;7076;194673;1;0;702;0.497887;390998;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;     16414;    253416;0;508;6728;194683;1;0;702;0.485711;400820;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;     19439;    260632;0;515;6862;195041;1;0;702;0.497655;391920;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;    242697;      9716;0;523;6926;194955;1;0;703;0.488375;399191;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;     12836;    259061;0;524;6924;195220;1;0;703;0.486476;401294;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;28/1;1;    240665;      5093;0;506;6720;194752;1;0;703;0.488816;398416;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
