domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
n-pancake;unit;0/1;1;13 8 16 7 12 1 5 10 14 18 15 17 3 6 2 20 9 19 4 11;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;20;20;184;1;0;11;0.0023153;79471.3;0;0;sBELA*;? Unchecked;
n-pancake;unit;1/1;1;15 19 4 1 10 20 17 3 13 18 14 5 7 2 9 8 6 12 16 11;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;3601;1;0;31;0.0371179;97015.2;0;0;sBELA*;? Unchecked;
n-pancake;unit;2/1;1;4 18 14 2 8 11 20 17 3 15 6 7 16 19 12 1 9 13 5 10;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;26;1;0;31;0.000313861;82839.2;0;0;sBELA*;? Unchecked;
n-pancake;unit;3/1;1;11 1 14 6 17 20 5 3 19 12 2 18 10 15 8 4 16 7 13 9;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;21;21;4144;1;0;58;0.0374412;110680;0;0;sBELA*;? Unchecked;
n-pancake;unit;4/1;1;1 19 10 20 14 5 13 16 18 12 7 2 6 15 4 17 8 3 11 9;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;20;20;87;1;0;58;0.000515476;168776;0;0;sBELA*;? Unchecked;
n-pancake;unit;5/1;1;1 19 18 13 4 16 14 3 20 9 2 11 6 5 8 12 17 7 15 10;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;694;1;0;58;0.00741479;93596.7;0;0;sBELA*;? Unchecked;
n-pancake;unit;6/1;1;15 12 6 14 9 11 7 10 3 1 2 5 20 8 19 13 16 18 4 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;475;1;0;58;0.00336853;141011;0;0;sBELA*;? Unchecked;
n-pancake;unit;7/1;1;3 5 2 12 17 13 4 19 1 16 18 10 15 8 9 11 14 20 6 7;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;221;1;0;58;0.00196147;112671;0;0;sBELA*;? Unchecked;
n-pancake;unit;8/1;1;15 18 6 12 4 2 14 16 8 20 13 10 5 11 1 7 3 9 17 19;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;21;21;1367;1;0;58;0.0121981;112067;0;0;sBELA*;? Unchecked;
n-pancake;unit;9/1;1;4 14 19 16 6 9 10 2 3 20 7 1 17 8 12 15 5 13 18 11;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;1335;1;0;58;0.0105693;126310;0;0;sBELA*;? Unchecked;
n-pancake;unit;10/1;1;20 18 14 17 3 5 19 11 6 16 8 7 13 10 4 12 15 1 2 9;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;641;1;0;58;0.00510243;125626;0;0;sBELA*;? Unchecked;
n-pancake;unit;11/1;1;5 13 9 8 2 20 11 6 10 15 18 12 16 3 14 19 1 17 7 4;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;110;1;0;58;0.000981794;112040;0;0;sBELA*;? Unchecked;
n-pancake;unit;12/1;1;9 18 16 8 4 13 5 19 2 11 1 12 6 3 10 20 17 7 14 15;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;390;1;0;58;0.00389272;100187;0;0;sBELA*;? Unchecked;
n-pancake;unit;13/1;1;6 4 11 3 18 9 7 20 13 2 16 14 10 15 8 1 19 17 12 5;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;20;20;341;1;0;58;0.00325421;104787;0;0;sBELA*;? Unchecked;
n-pancake;unit;14/1;1;6 12 4 5 1 14 9 17 18 15 8 3 13 20 2 19 16 10 7 11;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;1322;1;0;58;0.0114397;115562;0;0;sBELA*;? Unchecked;
n-pancake;unit;15/1;1;19 6 5 3 4 14 2 20 10 16 18 9 17 7 13 1 12 15 8 11;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;18;18;100;1;0;58;0.000766092;130533;0;0;sBELA*;? Unchecked;
n-pancake;unit;16/1;1;10 2 13 3 9 17 18 8 6 19 12 16 5 11 1 20 4 15 7 14;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;755;1;0;58;0.00605436;124704;0;0;sBELA*;? Unchecked;
n-pancake;unit;17/1;1;1 4 15 12 16 8 5 7 3 6 17 19 18 14 20 2 10 13 9 11;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;19;1;0;58;0.000212409;89450.1;0;0;sBELA*;? Unchecked;
n-pancake;unit;18/1;1;8 1 9 17 11 7 6 12 18 2 15 4 14 10 3 19 16 20 5 13;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;142;1;0;58;0.00153116;92740.4;0;0;sBELA*;? Unchecked;
n-pancake;unit;19/1;1;7 17 13 16 8 3 18 20 10 5 14 12 6 9 2 15 4 11 1 19;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;20;20;258;1;0;58;0.00291471;88516.6;0;0;sBELA*;? Unchecked;
n-pancake;unit;20/1;1;1 14 10 18 2 19 9 20 5 3 13 15 16 12 7 4 8 11 6 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;134;1;0;58;0.00133672;100245;0;0;sBELA*;? Unchecked;
n-pancake;unit;21/1;1;12 13 9 19 4 15 7 20 2 11 17 5 10 1 6 16 14 3 18 8;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;164;1;0;58;0.00144802;113258;0;0;sBELA*;? Unchecked;
n-pancake;unit;22/1;1;8 13 15 2 18 4 20 11 17 10 1 5 14 3 9 6 19 7 12 16;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;21;21;767;1;0;58;0.00824169;93063.4;0;0;sBELA*;? Unchecked;
n-pancake;unit;23/1;1;8 16 5 6 12 17 9 4 19 3 11 10 7 14 20 2 13 1 18 15;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;271;1;0;58;0.00219144;123663;0;0;sBELA*;? Unchecked;
n-pancake;unit;24/1;1;6 11 16 18 7 15 2 12 13 19 8 3 10 9 1 5 14 4 20 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;466;1;0;58;0.00481277;96825.8;0;0;sBELA*;? Unchecked;
n-pancake;unit;25/1;1;7 9 14 3 10 20 15 11 16 17 4 5 12 2 19 8 18 13 6 1;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;18;18;125;1;0;58;0.00141404;88399.5;0;0;sBELA*;? Unchecked;
n-pancake;unit;26/1;1;12 15 17 20 2 10 14 6 5 7 4 11 3 18 9 1 8 19 13 16;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;31;1;0;58;0.000278731;111218;0;0;sBELA*;? Unchecked;
n-pancake;unit;27/1;1;13 6 20 1 19 11 17 7 15 5 9 18 14 8 12 10 4 2 3 16;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;1053;1;0;58;0.0114859;91678;0;0;sBELA*;? Unchecked;
n-pancake;unit;28/1;1;12 6 1 11 9 19 4 8 14 16 13 18 5 10 3 7 2 20 15 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;20;20;38;1;0;58;0.000247657;153438;0;0;sBELA*;? Unchecked;
n-pancake;unit;29/1;1;13 9 15 8 2 19 16 12 4 10 3 6 20 11 5 1 14 7 18 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;118;1;0;58;0.000699516;168688;0;0;sBELA*;? Unchecked;
n-pancake;unit;30/1;1;15 14 1 4 9 2 20 18 10 19 5 13 11 6 12 8 7 16 3 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;200;1;0;58;0.00262512;76187.1;0;0;sBELA*;? Unchecked;
n-pancake;unit;31/1;1;9 11 15 10 12 17 8 5 4 14 2 19 13 20 6 7 3 18 1 16;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;1892;1;0;58;0.0167312;113082;0;0;sBELA*;? Unchecked;
n-pancake;unit;32/1;1;3 20 12 15 18 8 7 1 19 14 5 10 13 11 16 9 6 17 2 4;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;19;19;34;1;0;58;0.00035872;94781.4;0;0;sBELA*;? Unchecked;
n-pancake;unit;33/1;1;6 14 4 10 16 9 18 7 5 12 15 1 8 13 2 19 3 20 11 17;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;20;21;21;450;1;0;58;0.00387289;116192;0;0;sBELA*;? Unchecked;
n-pancake;unit;34/1;1;7 14 18 15 10 12 17 2 11 9 8 5 20 1 19 13 6 3 4 16;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;18;19;19;1130;1;0;58;0.010371;108958;0;0;sBELA*;? Unchecked;
n-pancake;unit;35/1;1;11 1 13 15 12 16 9 20 10 17 18 7 19 14 5 3 8 4 6 2;1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;19;20;20;338;1;0;58;0.00281021;120276;0;0;sBELA*;? Unchecked;
