domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-pancake;unit;0/1;1;3 8 2 7 9 1 5 10 6 4;1 2 3 4 5 6 7 8 9 10;10;10;10;26;1;0;9;0.000308;84415.6;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;1/1;1;4 1 6 5 10 2 8 3 9 7;1 2 3 4 5 6 7 8 9 10;9;10;10;64;1;0;10;0.000614;104235;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;2/1;1;9 8 4 1 10 2 6 3 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;12;1;0;10;0.000121;99173.6;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;3/1;1;9 2 7 1 4 8 10 5 6 3;1 2 3 4 5 6 7 8 9 10;9;10;10;29;1;0;10;0.000246;117886;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;4/1;1;4 1 5 2 8 6 10 9 3 7;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;9.3e-05;96774.2;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;5/1;1;2 1 8 6 4 9 5 3 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;46;1;0;10;0.000373;123324;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;6/1;1;9 1 6 4 3 8 10 2 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;26;1;0;10;0.000226;115044;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;7/1;1;3 5 2 10 8 9 4 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;64;1;0;10;0.000522;122605;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;8/1;1;4 7 2 9 5 3 6 10 1 8;1 2 3 4 5 6 7 8 9 10;10;11;11;94;1;0;10;0.000843;111507;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;9/1;1;1 9 6 10 4 2 5 7 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;36;1;0;10;0.000305;118033;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;10/1;1;6 4 3 7 10 8 2 5 1 9;1 2 3 4 5 6 7 8 9 10;9;9;9;10;1;0;10;0.000102;98039.2;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;11/1;1;1 7 9 4 2 5 6 3 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;55;1;0;10;0.000441;124717;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;12/1;1;3 7 5 10 9 2 8 4 6 1;1 2 3 4 5 6 7 8 9 10;9;9;9;17;1;0;10;0.000158;107595;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;13/1;1;5 7 9 8 2 4 1 6 10 3;1 2 3 4 5 6 7 8 9 10;9;9;9;20;1;0;10;0.00018;111111;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;14/1;1;3 6 10 5 7 4 2 9 1 8;1 2 3 4 5 6 7 8 9 10;10;10;10;10;1;0;10;0.000104;96153.8;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;15/1;1;5 4 2 9 6 8 10 1 3 7;1 2 3 4 5 6 7 8 9 10;9;9;9;12;1;0;10;0.000116;103448;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;16/1;1;6 4 1 3 8 9 7 5 10 2;1 2 3 4 5 6 7 8 9 10;9;9;9;15;1;0;10;0.000138;108696;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;17/1;1;4 7 3 6 5 2 8 10 1 9;1 2 3 4 5 6 7 8 9 10;9;9;9;14;1;0;10;0.000133;105263;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;18/1;1;8 1 3 7 10 2 5 9 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;200;1;0;10;0.001527;130976;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;19/1;1;7 3 5 9 4 8 2 10 6 1;1 2 3 4 5 6 7 8 9 10;10;10;10;17;1;0;10;5.5e-05;309091;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;20/1;1;4 7 10 8 2 3 1 5 9 6;1 2 3 4 5 6 7 8 9 10;9;10;10;141;1;0;10;0.000396;356061;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;21/1;1;10 2 5 3 9 4 1 8 6 7;1 2 3 4 5 6 7 8 9 10;9;9;9;24;1;0;10;7.3e-05;328767;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;22/1;1;1 4 10 9 2 8 5 7 3 6;1 2 3 4 5 6 7 8 9 10;9;9;9;13;1;0;10;4.4e-05;295455;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;23/1;1;5 1 3 8 7 10 6 4 2 9;1 2 3 4 5 6 7 8 9 10;9;9;9;14;1;0;10;4.6e-05;304348;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;24/1;1;8 1 9 5 3 7 6 4 10 2;1 2 3 4 5 6 7 8 9 10;9;9;9;17;1;0;10;5.4e-05;314815;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;25/1;1;4 7 6 8 2 10 1 9 5 3;1 2 3 4 5 6 7 8 9 10;9;9;9;13;1;0;10;4.5e-05;288889;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;26/1;1;7 4 6 2 8 3 9 1 10 5;1 2 3 4 5 6 7 8 9 10;10;10;10;11;1;0;10;3.8e-05;289474;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;27/1;1;1 7 10 4 2 6 9 8 5 3;1 2 3 4 5 6 7 8 9 10;9;9;9;14;1;0;10;4.7e-05;297872;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;28/1;1;9 4 6 8 7 10 2 5 1 3;1 2 3 4 5 6 7 8 9 10;9;10;10;85;1;0;10;0.000227;374449;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;29/1;1;8 3 9 2 7 4 6 1 5 10;1 2 3 4 5 6 7 8 9 10;9;9;9;11;1;0;10;3.9e-05;282051;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;30/1;1;3 2 5 9 1 8 4 6 10 7;1 2 3 4 5 6 7 8 9 10;9;9;9;21;1;0;10;6.6e-05;318182;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;31/1;1;4 8 10 7 9 6 2 5 3 1;1 2 3 4 5 6 7 8 9 10;10;10;10;10;1;0;10;3.6e-05;277778;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;32/1;1;5 1 10 4 8 2 6 3 7 9;1 2 3 4 5 6 7 8 9 10;10;10;10;10;1;0;10;3.5e-05;285714;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;33/1;1;8 2 5 6 10 7 9 4 1 3;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.2e-05;281250;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;34/1;1;1 10 8 3 9 5 2 7 6 4;1 2 3 4 5 6 7 8 9 10;9;10;10;27;1;0;10;8.1e-05;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;35/1;1;4 5 3 7 9 1 8 10 6 2;1 2 3 4 5 6 7 8 9 10;9;10;10;20;1;0;10;6.4e-05;312500;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;36/1;1;3 7 1 4 5 10 2 9 6 8;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.2e-05;281250;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;37/1;1;7 9 2 3 10 1 6 4 8 5;1 2 3 4 5 6 7 8 9 10;9;10;10;53;1;0;10;0.000144;368056;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;38/1;1;8 6 10 1 3 9 4 7 2 5;1 2 3 4 5 6 7 8 9 10;10;10;10;16;1;0;10;5.2e-05;307692;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;39/1;1;2 6 1 5 9 3 4 8 10 7;1 2 3 4 5 6 7 8 9 10;9;9;9;14;1;0;10;4.6e-05;304348;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;40/1;1;3 9 5 8 2 7 1 6 4 10;1 2 3 4 5 6 7 8 9 10;9;9;9;16;1;0;10;5.2e-05;307692;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;41/1;1;8 1 9 3 6 7 10 5 2 4;1 2 3 4 5 6 7 8 9 10;9;10;10;10;1;0;10;3.7e-05;270270;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;42/1;1;3 10 2 4 7 9 8 5 1 6;1 2 3 4 5 6 7 8 9 10;9;10;10;104;1;0;10;0.000291;357388;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;43/1;1;6 1 7 3 10 8 4 5 2 9;1 2 3 4 5 6 7 8 9 10;9;10;10;18;1;0;10;5.9e-05;305085;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;44/1;1;9 2 6 10 1 3 8 5 4 7;1 2 3 4 5 6 7 8 9 10;9;10;10;41;1;0;10;0.000118;347458;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;45/1;1;1 7 3 9 2 5 8 6 10 4;1 2 3 4 5 6 7 8 9 10;10;10;10;11;1;0;10;3.9e-05;282051;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;46/1;1;7 9 2 5 4 1 8 3 10 6;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.2e-05;281250;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;47/1;1;6 8 4 10 2 9 3 7 5 1;1 2 3 4 5 6 7 8 9 10;10;10;10;14;1;0;10;4.6e-05;304348;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;48/1;1;4 1 7 5 3 10 6 9 2 8;1 2 3 4 5 6 7 8 9 10;10;10;10;34;1;0;10;9.8e-05;346939;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;49/1;1;4 1 6 5 7 3 9 2 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;46;1;0;10;0.00013;353846;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;50/1;1;8 5 2 7 4 3 10 1 6 9;1 2 3 4 5 6 7 8 9 10;9;9;9;16;1;0;10;5.2e-05;307692;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;51/1;1;3 5 4 2 8 6 10 1 9 7;1 2 3 4 5 6 7 8 9 10;9;10;10;30;1;0;10;8.9e-05;337079;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;52/1;1;5 9 2 7 10 8 6 3 1 4;1 2 3 4 5 6 7 8 9 10;10;11;11;44;1;0;10;0.000124;354839;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;53/1;1;8 1 5 2 3 6 9 4 10 7;1 2 3 4 5 6 7 8 9 10;9;9;9;28;1;0;10;8.2e-05;341463;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;54/1;1;10 1 4 8 2 6 5 7 3 9;1 2 3 4 5 6 7 8 9 10;9;10;10;64;1;0;10;0.000173;369942;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;55/1;1;9 1 8 3 6 10 4 2 5 7;1 2 3 4 5 6 7 8 9 10;10;10;10;16;1;0;10;5.3e-05;301887;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;56/1;1;4 7 6 1 10 5 9 2 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;62;1;0;10;0.000167;371257;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;57/1;1;8 5 10 7 9 3 2 6 1 4;1 2 3 4 5 6 7 8 9 10;9;10;10;30;1;0;10;8.8e-05;340909;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;58/1;1;6 3 7 1 4 2 8 5 10 9;1 2 3 4 5 6 7 8 9 10;9;10;10;247;1;0;10;0.000733;336971;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;59/1;1;1 9 7 10 5 4 6 2 8 3;1 2 3 4 5 6 7 8 9 10;9;9;9;10;1;0;10;4e-05;250000;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;60/1;1;1 3 10 4 8 5 9 2 7 6;1 2 3 4 5 6 7 8 9 10;9;10;10;21;1;0;10;6.7e-05;313433;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;61/1;1;8 7 5 2 4 10 3 1 9 6;1 2 3 4 5 6 7 8 9 10;9;9;9;11;1;0;10;3.9e-05;282051;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;62/1;1;9 2 10 5 7 1 6 8 4 3;1 2 3 4 5 6 7 8 9 10;9;10;10;44;1;0;10;0.000123;357724;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;63/1;1;7 9 10 8 6 1 4 2 5 3;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.2e-05;281250;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;64/1;1;9 1 3 5 7 2 10 8 4 6;1 2 3 4 5 6 7 8 9 10;10;10;10;47;1;0;10;0.00013;361538;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;65/1;1;8 2 3 5 9 7 10 6 4 1;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.1e-05;290323;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;66/1;1;9 4 10 6 2 7 1 3 8 5;1 2 3 4 5 6 7 8 9 10;10;10;10;16;1;0;10;5.1e-05;313725;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;67/1;1;4 8 5 2 10 9 6 3 1 7;1 2 3 4 5 6 7 8 9 10;9;9;9;15;1;0;10;4.7e-05;319149;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;68/1;1;4 3 8 10 2 5 9 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;28;1;0;10;8.4e-05;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;69/1;1;8 5 9 4 1 10 7 2 6 3;1 2 3 4 5 6 7 8 9 10;10;10;10;24;1;0;10;7.3e-05;328767;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;70/1;1;7 4 2 9 6 8 3 1 5 10;1 2 3 4 5 6 7 8 9 10;9;9;9;23;1;0;10;6.9e-05;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;71/1;1;6 1 7 3 4 9 5 8 10 2;1 2 3 4 5 6 7 8 9 10;9;9;9;18;1;0;10;5.8e-05;310345;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;72/1;1;9 4 10 2 7 6 1 5 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;77;1;0;10;0.000205;375610;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;73/1;1;1 7 4 2 5 3 6 9 10 8;1 2 3 4 5 6 7 8 9 10;9;9;9;18;1;0;10;5.7e-05;315789;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;74/1;1;6 3 2 7 10 8 1 4 9 5;1 2 3 4 5 6 7 8 9 10;9;9;9;24;1;0;10;7.3e-05;328767;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;75/1;1;10 8 4 9 6 1 7 3 5 2;1 2 3 4 5 6 7 8 9 10;10;10;10;10;1;0;10;3.6e-05;277778;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;76/1;1;9 8 3 6 2 5 10 1 4 7;1 2 3 4 5 6 7 8 9 10;9;9;9;23;1;0;10;7.1e-05;323944;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;77/1;1;1 6 8 5 2 4 7 9 3 10;1 2 3 4 5 6 7 8 9 10;9;10;10;84;1;0;10;0.000226;371681;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;78/1;1;3 10 7 1 4 8 9 6 2 5;1 2 3 4 5 6 7 8 9 10;9;10;10;43;1;0;10;0.000122;352459;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;79/1;1;5 1 8 10 6 4 9 2 3 7;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.2e-05;281250;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;80/1;1;8 4 5 10 2 6 3 1 7 9;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;10;3.3e-05;272727;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;81/1;1;6 2 5 10 3 7 4 9 8 1;1 2 3 4 5 6 7 8 9 10;9;10;10;36;1;0;10;0.000104;346154;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;82/1;1;6 3 8 7 4 9 1 10 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;28;1;0;10;8.5e-05;329412;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;83/1;1;2 10 3 9 8 6 4 1 7 5;1 2 3 4 5 6 7 8 9 10;9;9;9;12;1;0;10;4.6e-05;260870;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;84/1;1;4 2 9 7 3 10 5 8 1 6;1 2 3 4 5 6 7 8 9 10;10;10;10;14;1;0;10;4.7e-05;297872;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;85/1;1;8 1 5 6 2 10 4 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;21;1;0;10;6.8e-05;308824;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;86/1;1;9 5 8 3 4 6 10 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;32;1;0;10;9.9e-05;323232;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;87/1;1;6 3 7 1 5 10 4 9 8 2;1 2 3 4 5 6 7 8 9 10;9;10;10;82;1;0;10;0.00023;356522;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;88/1;1;6 4 1 9 8 2 10 3 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;189;1;0;11;0.000545;346789;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;89/1;1;2 8 5 3 1 7 6 10 4 9;1 2 3 4 5 6 7 8 9 10;9;10;10;49;1;0;11;0.000142;345070;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;90/1;1;3 6 10 5 1 9 8 4 7 2;1 2 3 4 5 6 7 8 9 10;9;9;9;11;1;0;11;3.9e-05;282051;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;91/1;1;6 9 3 8 1 5 7 10 2 4;1 2 3 4 5 6 7 8 9 10;10;10;10;21;1;0;11;6.9e-05;304348;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;92/1;1;8 5 6 10 3 9 4 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;89;1;0;11;0.000243;366255;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;93/1;1;8 6 4 5 3 9 2 10 7 1;1 2 3 4 5 6 7 8 9 10;9;10;10;26;1;0;11;8.2e-05;317073;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;94/1;1;5 7 2 6 1 8 3 9 4 10;1 2 3 4 5 6 7 8 9 10;9;9;9;9;1;0;11;3.3e-05;272727;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;95/1;1;4 10 6 8 3 9 5 7 1 2;1 2 3 4 5 6 7 8 9 10;9;10;10;55;1;0;11;0.000158;348101;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;96/1;1;4 10 1 8 7 9 6 3 5 2;1 2 3 4 5 6 7 8 9 10;9;9;9;24;1;0;11;7.5e-05;320000;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;97/1;1;10 3 8 6 1 2 9 4 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;20;1;0;11;6.4e-05;312500;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;98/1;1;10 4 7 1 8 6 2 9 3 5;1 2 3 4 5 6 7 8 9 10;10;10;10;10;1;0;11;3.7e-05;270270;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;99/1;1;6 9 5 8 2 7 3 1 4 10;1 2 3 4 5 6 7 8 9 10;9;9;9;23;1;0;11;7.3e-05;315068;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;0/2;2;3 8 2 7 9 1 5 10 6 4;1 2 3 4 5 6 7 8 9 10;10;10;10;41;2;0;11;0.000134;305970;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;1/2;2;4 1 6 5 10 2 8 3 9 7;1 2 3 4 5 6 7 8 9 10;9;10;10;188;2;0;11;0.000511;367906;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;2/2;2;9 8 4 1 10 2 6 3 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;17;2;0;11;6.2e-05;274194;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;3/2;2;9 2 7 1 4 8 10 5 6 3;1 2 3 4 5 6 7 8 9 10;9;10;10;43;2;0;11;0.000129;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;4/2;2;4 1 5 2 8 6 10 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;60;2;0;11;0.00017;352941;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;5/2;2;2 1 8 6 4 9 5 3 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;49;2;0;11;0.000147;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;6/2;2;9 1 6 4 3 8 10 2 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;148;2;0;11;0.000389;380463;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;7/2;2;3 5 2 10 8 9 4 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;68;2;0;11;0.00019;357895;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;8/2;2;4 7 2 9 5 3 6 10 1 8;1 2 3 4 5 6 7 8 9 10;10;11;11;99;2;0;11;0.000276;358696;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;9/2;2;1 9 6 10 4 2 5 7 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;56;2;0;11;0.000163;343558;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;10/2;2;6 4 3 7 10 8 2 5 1 9;1 2 3 4 5 6 7 8 9 10;9;9;9;32;2;0;11;0.000101;316832;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;11/2;2;1 7 9 4 2 5 6 3 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;89;2;0;11;0.000245;363265;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;12/2;2;3 7 5 10 9 2 8 4 6 1;1 2 3 4 5 6 7 8 9 10;9;10;10;57;2;0;11;0.000164;347561;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;13/2;2;5 7 9 8 2 4 1 6 10 3;1 2 3 4 5 6 7 8 9 10;9;10;10;57;2;0;11;0.000236;241525;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;14/2;2;3 6 10 5 7 4 2 9 1 8;1 2 3 4 5 6 7 8 9 10;10;10;10;17;2;0;11;6.1e-05;278689;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;15/2;2;5 4 2 9 6 8 10 1 3 7;1 2 3 4 5 6 7 8 9 10;9;9;9;21;2;0;11;7.2e-05;291667;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;16/2;2;6 4 1 3 8 9 7 5 10 2;1 2 3 4 5 6 7 8 9 10;9;9;9;18;2;0;11;6.2e-05;290323;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;17/2;2;4 7 3 6 5 2 8 10 1 9;1 2 3 4 5 6 7 8 9 10;9;9;9;18;2;0;11;6.9e-05;260870;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;18/2;2;8 1 3 7 10 2 5 9 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;219;2;0;10;0.000594;368687;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;19/2;2;7 3 5 9 4 8 2 10 6 1;1 2 3 4 5 6 7 8 9 10;10;10;10;24;2;0;10;8.1e-05;296296;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;20/2;2;4 7 10 8 2 3 1 5 9 6;1 2 3 4 5 6 7 8 9 10;9;10;10;207;2;0;11;0.000584;354452;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;21/2;2;10 2 5 3 9 4 1 8 6 7;1 2 3 4 5 6 7 8 9 10;9;10;10;43;2;0;11;0.000134;320896;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;22/2;2;1 4 10 9 2 8 5 7 3 6;1 2 3 4 5 6 7 8 9 10;9;10;10;25;2;0;11;8.5e-05;294118;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;23/2;2;5 1 3 8 7 10 6 4 2 9;1 2 3 4 5 6 7 8 9 10;9;10;10;109;2;0;11;0.000293;372014;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;24/2;2;8 1 9 5 3 7 6 4 10 2;1 2 3 4 5 6 7 8 9 10;9;9;9;29;2;0;11;9.3e-05;311828;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;25/2;2;4 7 6 8 2 10 1 9 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;157;2;0;11;0.000589;266553;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
