domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-pancake;unit;80/4;4;8 4 5 10 2 6 3 1 7 9;1 2 3 4 5 6 7 8 9 10;9;10;10;136;0;0;14;0.001638;83028.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;81/4;4;6 2 5 10 3 7 4 9 8 1;1 2 3 4 5 6 7 8 9 10;9;10;10;106;0;0;14;0.001412;75070.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;82/4;4;6 3 8 7 4 9 1 10 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;73;0;0;14;0.000988;73886.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;83/4;4;2 10 3 9 8 6 4 1 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;53;0;0;14;0.000749;70761;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;84/4;4;4 2 9 7 3 10 5 8 1 6;1 2 3 4 5 6 7 8 9 10;10;11;11;68;0;0;14;0.000833;81632.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;85/4;4;8 1 5 6 2 10 4 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;177;0;0;14;0.002043;86637.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;86/4;4;9 5 8 3 4 6 10 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;194;0;0;14;0.002641;73457;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;87/4;4;6 3 7 1 5 10 4 9 8 2;1 2 3 4 5 6 7 8 9 10;9;10;10;186;0;0;14;0.002475;75151.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;88/4;4;6 4 1 9 8 2 10 3 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;97;0;0;14;0.001395;69534.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;89/4;4;2 8 5 3 1 7 6 10 4 9;1 2 3 4 5 6 7 8 9 10;9;10;10;132;0;0;14;0.001661;79470.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;90/4;4;3 6 10 5 1 9 8 4 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;72;0;0;14;0.001024;70312.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;91/4;4;6 9 3 8 1 5 7 10 2 4;1 2 3 4 5 6 7 8 9 10;10;11;11;75;0;0;14;0.001001;74925.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;92/4;4;8 5 6 10 3 9 4 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;202;0;0;14;0.002448;82516.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;93/4;4;8 6 4 5 3 9 2 10 7 1;1 2 3 4 5 6 7 8 9 10;9;10;10;106;0;0;14;0.00154;68831.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;94/4;4;5 7 2 6 1 8 3 9 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;52;0;0;14;0.000753;69057.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;95/4;4;4 10 6 8 3 9 5 7 1 2;1 2 3 4 5 6 7 8 9 10;9;10;10;184;0;0;14;0.002116;86956.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;96/4;4;4 10 1 8 7 9 6 3 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;57;0;0;14;0.000964;59128.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;97/4;4;10 3 8 6 1 2 9 4 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;230;0;0;14;0.002529;90945;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;98/4;4;10 4 7 1 8 6 2 9 3 5;1 2 3 4 5 6 7 8 9 10;10;10;10;62;0;0;14;0.001089;56933;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;99/4;4;6 9 5 8 2 7 3 1 4 10;1 2 3 4 5 6 7 8 9 10;9;9;9;32;0;0;14;0.000453;70640.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;0/5;5;3 8 2 7 9 1 5 10 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;70;0;0;14;0.000868;80645.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;1/5;5;4 1 6 5 10 2 8 3 9 7;1 2 3 4 5 6 7 8 9 10;9;11;11;290;0;0;14;0.003382;85748.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;2/5;5;9 8 4 1 10 2 6 3 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;74;0;0;14;0.001337;55347.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;3/5;5;9 2 7 1 4 8 10 5 6 3;1 2 3 4 5 6 7 8 9 10;9;10;10;88;0;0;14;0.001147;76721.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;4/5;5;4 1 5 2 8 6 10 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;155;0;0;14;0.002003;77383.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;5/5;5;2 1 8 6 4 9 5 3 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;60;0;0;14;0.000982;61099.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;6/5;5;9 1 6 4 3 8 10 2 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;226;0;0;14;0.002726;82905.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;7/5;5;3 5 2 10 8 9 4 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;136;0;0;14;0.001964;69246.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;8/5;5;4 7 2 9 5 3 6 10 1 8;1 2 3 4 5 6 7 8 9 10;10;11;11;57;0;0;14;0.000859;66356.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;9/5;5;1 9 6 10 4 2 5 7 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;68;0;0;14;0.000926;73434.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;10/5;5;6 4 3 7 10 8 2 5 1 9;1 2 3 4 5 6 7 8 9 10;9;10;10;54;0;0;14;0.000719;75104.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;11/5;5;1 7 9 4 2 5 6 3 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;140;0;0;14;0.001672;83732.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;12/5;5;3 7 5 10 9 2 8 4 6 1;1 2 3 4 5 6 7 8 9 10;9;10;10;63;0;0;14;0.000948;66455.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;13/5;5;5 7 9 8 2 4 1 6 10 3;1 2 3 4 5 6 7 8 9 10;9;10;10;95;0;0;14;0.001244;76366.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;14/5;5;3 6 10 5 7 4 2 9 1 8;1 2 3 4 5 6 7 8 9 10;10;11;11;99;0;0;14;0.001305;75862.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;15/5;5;5 4 2 9 6 8 10 1 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;72;0;0;14;0.001029;69970.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;16/5;5;6 4 1 3 8 9 7 5 10 2;1 2 3 4 5 6 7 8 9 10;9;10;10;56;0;0;14;0.000778;71979.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;17/5;5;4 7 3 6 5 2 8 10 1 9;1 2 3 4 5 6 7 8 9 10;9;10;10;30;0;0;14;0.000421;71258.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;18/5;5;8 1 3 7 10 2 5 9 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;154;0;0;14;0.001781;86468.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;19/5;5;7 3 5 9 4 8 2 10 6 1;1 2 3 4 5 6 7 8 9 10;10;10;10;75;0;0;14;0.001146;65445;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;20/5;5;4 7 10 8 2 3 1 5 9 6;1 2 3 4 5 6 7 8 9 10;9;10;10;256;0;0;14;0.003036;84321.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;21/5;5;10 2 5 3 9 4 1 8 6 7;1 2 3 4 5 6 7 8 9 10;9;10;10;103;0;0;14;0.00159;64779.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;22/5;5;1 4 10 9 2 8 5 7 3 6;1 2 3 4 5 6 7 8 9 10;9;10;10;50;0;0;14;0.000753;66401.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;23/5;5;5 1 3 8 7 10 6 4 2 9;1 2 3 4 5 6 7 8 9 10;9;10;10;46;0;0;14;0.000584;78767.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;24/5;5;8 1 9 5 3 7 6 4 10 2;1 2 3 4 5 6 7 8 9 10;9;10;10;73;0;0;14;0.000955;76439.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;25/5;5;4 7 6 8 2 10 1 9 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;210;0;0;14;0.002475;84848.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;26/5;5;7 4 6 2 8 3 9 1 10 5;1 2 3 4 5 6 7 8 9 10;10;11;11;76;0;0;14;0.001251;60751.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;27/5;5;1 7 10 4 2 6 9 8 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;71;0;0;14;0.000932;76180.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;28/5;5;9 4 6 8 7 10 2 5 1 3;1 2 3 4 5 6 7 8 9 10;9;10;10;63;0;0;14;0.000835;75449.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;29/5;5;8 3 9 2 7 4 6 1 5 10;1 2 3 4 5 6 7 8 9 10;9;10;10;75;0;0;14;0.000998;75150.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;30/5;5;3 2 5 9 1 8 4 6 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;50;0;0;14;0.000692;72254.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;31/5;5;4 8 10 7 9 6 2 5 3 1;1 2 3 4 5 6 7 8 9 10;10;11;11;172;0;0;14;0.002244;76648.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;32/5;5;5 1 10 4 8 2 6 3 7 9;1 2 3 4 5 6 7 8 9 10;10;11;11;77;0;0;14;0.001093;70448.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;33/5;5;8 2 5 6 10 7 9 4 1 3;1 2 3 4 5 6 7 8 9 10;9;10;10;58;0;0;14;0.000817;70991.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;34/5;5;1 10 8 3 9 5 2 7 6 4;1 2 3 4 5 6 7 8 9 10;9;10;10;87;0;0;14;0.00115;75652.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;35/5;5;4 5 3 7 9 1 8 10 6 2;1 2 3 4 5 6 7 8 9 10;9;10;10;58;0;0;14;0.000821;70645.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;36/5;5;3 7 1 4 5 10 2 9 6 8;1 2 3 4 5 6 7 8 9 10;9;10;10;152;0;0;14;0.001959;77590.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;37/5;5;7 9 2 3 10 1 6 4 8 5;1 2 3 4 5 6 7 8 9 10;9;10;10;331;0;0;14;0.004117;80398.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;38/5;5;8 6 10 1 3 9 4 7 2 5;1 2 3 4 5 6 7 8 9 10;10;11;11;93;0;0;14;0.001584;58712.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;39/5;5;2 6 1 5 9 3 4 8 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;119;0;0;14;0.00167;71257.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;40/5;5;3 9 5 8 2 7 1 6 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;85;0;0;14;0.001207;70422.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;41/5;5;8 1 9 3 6 7 10 5 2 4;1 2 3 4 5 6 7 8 9 10;9;10;10;52;0;0;14;0.000752;69148.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;42/5;5;3 10 2 4 7 9 8 5 1 6;1 2 3 4 5 6 7 8 9 10;9;10;10;79;0;0;14;0.000957;82549.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;43/5;5;6 1 7 3 10 8 4 5 2 9;1 2 3 4 5 6 7 8 9 10;9;10;10;93;0;0;14;0.001247;74579;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;44/5;5;9 2 6 10 1 3 8 5 4 7;1 2 3 4 5 6 7 8 9 10;9;10;10;115;0;0;14;0.001451;79255.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;45/5;5;1 7 3 9 2 5 8 6 10 4;1 2 3 4 5 6 7 8 9 10;10;11;11;173;0;0;14;0.002349;73648.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;46/5;5;7 9 2 5 4 1 8 3 10 6;1 2 3 4 5 6 7 8 9 10;9;10;10;66;0;0;14;0.001035;63768.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;47/5;5;6 8 4 10 2 9 3 7 5 1;1 2 3 4 5 6 7 8 9 10;10;11;11;246;0;0;14;0.00293;83959;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;48/5;5;4 1 7 5 3 10 6 9 2 8;1 2 3 4 5 6 7 8 9 10;10;11;11;81;0;0;14;0.001346;60178.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;49/5;5;4 1 6 5 7 3 9 2 10 8;1 2 3 4 5 6 7 8 9 10;9;11;11;292;0;0;14;0.003449;84662.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;50/5;5;8 5 2 7 4 3 10 1 6 9;1 2 3 4 5 6 7 8 9 10;9;10;10;93;0;0;14;0.001593;58380.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;51/5;5;3 5 4 2 8 6 10 1 9 7;1 2 3 4 5 6 7 8 9 10;9;10;10;76;0;0;14;0.00108;70370.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;52/5;5;5 9 2 7 10 8 6 3 1 4;1 2 3 4 5 6 7 8 9 10;10;11;11;85;0;0;14;0.001125;75555.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;53/5;5;8 1 5 2 3 6 9 4 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;170;0;0;14;0.002278;74626.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;54/5;5;10 1 4 8 2 6 5 7 3 9;1 2 3 4 5 6 7 8 9 10;9;10;10;184;0;0;14;0.002352;78231.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;55/5;5;9 1 8 3 6 10 4 2 5 7;1 2 3 4 5 6 7 8 9 10;10;11;11;154;0;0;14;0.002268;67901.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;56/5;5;4 7 6 1 10 5 9 2 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;147;0;0;14;0.002016;72916.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;57/5;5;8 5 10 7 9 3 2 6 1 4;1 2 3 4 5 6 7 8 9 10;9;10;10;90;0;0;14;0.001324;67975.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;58/5;5;6 3 7 1 4 2 8 5 10 9;1 2 3 4 5 6 7 8 9 10;9;11;11;431;0;0;14;0.005107;84394;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;59/5;5;1 9 7 10 5 4 6 2 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;55;0;0;14;0.001332;41291.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;60/5;5;1 3 10 4 8 5 9 2 7 6;1 2 3 4 5 6 7 8 9 10;9;10;10;121;0;0;14;0.001607;75295.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;61/5;5;8 7 5 2 4 10 3 1 9 6;1 2 3 4 5 6 7 8 9 10;9;10;10;50;0;0;14;0.000799;62578.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;62/5;5;9 2 10 5 7 1 6 8 4 3;1 2 3 4 5 6 7 8 9 10;9;10;10;128;0;0;14;0.001639;78096.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;63/5;5;7 9 10 8 6 1 4 2 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;45;0;0;14;0.000706;63739.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;64/5;5;9 1 3 5 7 2 10 8 4 6;1 2 3 4 5 6 7 8 9 10;10;11;11;104;0;0;14;0.001282;81123.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;65/5;5;8 2 3 5 9 7 10 6 4 1;1 2 3 4 5 6 7 8 9 10;9;10;10;56;0;0;14;0.000815;68711.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;66/5;5;9 4 10 6 2 7 1 3 8 5;1 2 3 4 5 6 7 8 9 10;10;11;11;185;0;0;14;0.002269;81533.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;67/5;5;4 8 5 2 10 9 6 3 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;95;0;0;14;0.001443;65835.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;68/5;5;4 3 8 10 2 5 9 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;92;0;0;14;0.001184;77702.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;69/5;5;8 5 9 4 1 10 7 2 6 3;1 2 3 4 5 6 7 8 9 10;10;11;11;131;0;0;14;0.001733;75591.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;70/5;5;7 4 2 9 6 8 3 1 5 10;1 2 3 4 5 6 7 8 9 10;9;10;10;50;0;0;14;0.000823;60753.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;71/5;5;6 1 7 3 4 9 5 8 10 2;1 2 3 4 5 6 7 8 9 10;9;10;10;38;0;0;14;0.000498;76305.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;72/5;5;9 4 10 2 7 6 1 5 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;76;0;0;14;0.000882;86167.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;73/5;5;1 7 4 2 5 3 6 9 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;99;0;0;14;0.001256;78821.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;74/5;5;6 3 2 7 10 8 1 4 9 5;1 2 3 4 5 6 7 8 9 10;9;10;10;50;0;0;14;0.000752;66489.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;75/5;5;10 8 4 9 6 1 7 3 5 2;1 2 3 4 5 6 7 8 9 10;10;11;11;89;0;0;14;0.001068;83333.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;76/5;5;9 8 3 6 2 5 10 1 4 7;1 2 3 4 5 6 7 8 9 10;9;10;10;131;0;0;14;0.001678;78069.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;77/5;5;1 6 8 5 2 4 7 9 3 10;1 2 3 4 5 6 7 8 9 10;9;10;10;89;0;0;14;0.001274;69858.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;78/5;5;3 10 7 1 4 8 9 6 2 5;1 2 3 4 5 6 7 8 9 10;9;10;10;66;0;0;14;0.000915;72131.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;79/5;5;5 1 8 10 6 4 9 2 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;50;0;0;14;0.000677;73855.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;80/5;5;8 4 5 10 2 6 3 1 7 9;1 2 3 4 5 6 7 8 9 10;9;10;10;156;0;0;14;0.001929;80870.9;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;81/5;5;6 2 5 10 3 7 4 9 8 1;1 2 3 4 5 6 7 8 9 10;9;10;10;106;0;0;14;0.001471;72059.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;82/5;5;6 3 8 7 4 9 1 10 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;93;0;0;14;0.001286;72317.3;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;83/5;5;2 10 3 9 8 6 4 1 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;73;0;0;14;0.001024;71289.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;84/5;5;4 2 9 7 3 10 5 8 1 6;1 2 3 4 5 6 7 8 9 10;10;11;11;108;0;0;14;0.001395;77419.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;85/5;5;8 1 5 6 2 10 4 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;197;0;0;14;0.002411;81708.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;86/5;5;9 5 8 3 4 6 10 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;194;0;0;14;0.002728;71114.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;87/5;5;6 3 7 1 5 10 4 9 8 2;1 2 3 4 5 6 7 8 9 10;9;10;10;186;0;0;14;0.002522;73751;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;88/5;5;6 4 1 9 8 2 10 3 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;97;0;0;14;0.001425;68070.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;89/5;5;2 8 5 3 1 7 6 10 4 9;1 2 3 4 5 6 7 8 9 10;9;10;10;172;0;0;14;0.002196;78324.2;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;90/5;5;3 6 10 5 1 9 8 4 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;92;0;0;14;0.00138;66666.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;91/5;5;6 9 3 8 1 5 7 10 2 4;1 2 3 4 5 6 7 8 9 10;10;11;11;75;0;0;14;0.001057;70955.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;92/5;5;8 5 6 10 3 9 4 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;222;0;0;14;0.002799;79314;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;93/5;5;8 6 4 5 3 9 2 10 7 1;1 2 3 4 5 6 7 8 9 10;9;10;10;106;0;0;14;0.001694;62573.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;94/5;5;5 7 2 6 1 8 3 9 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;52;0;0;14;0.000766;67885.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;95/5;5;4 10 6 8 3 9 5 7 1 2;1 2 3 4 5 6 7 8 9 10;9;10;10;204;0;0;14;0.002524;80824.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;96/5;5;4 10 1 8 7 9 6 3 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;57;0;0;14;0.000985;57868;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;97/5;5;10 3 8 6 1 2 9 4 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;250;0;0;14;0.002825;88495.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;98/5;5;10 4 7 1 8 6 2 9 3 5;1 2 3 4 5 6 7 8 9 10;10;11;11;62;0;0;14;0.001122;55258.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;99/5;5;6 9 5 8 2 7 3 1 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;192;0;0;14;0.00252;76190.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;0/6;6;3 8 2 7 9 1 5 10 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;90;0;0;14;0.001423;63246.7;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;1/6;6;4 1 6 5 10 2 8 3 9 7;1 2 3 4 5 6 7 8 9 10;9;11;11;290;0;0;14;0.003458;83863.5;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;2/6;6;9 8 4 1 10 2 6 3 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;74;0;0;14;0.001395;53046.6;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;3/6;6;9 2 7 1 4 8 10 5 6 3;1 2 3 4 5 6 7 8 9 10;9;10;10;148;0;0;14;0.001978;74823.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;4/6;6;4 1 5 2 8 6 10 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;175;0;0;14;0.00242;72314;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;5/6;6;2 1 8 6 4 9 5 3 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;60;0;0;14;0.001009;59464.8;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;6/6;6;9 1 6 4 3 8 10 2 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;246;0;0;14;0.003041;80894.4;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;7/6;6;3 5 2 10 8 9 4 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;136;0;0;14;0.001998;68068.1;K*;                        ? Unchecked;ijcai-2026-base-17-g133903f
