domain;variant;id;k;start;goal;nbtrees;mem;runtime;solver;version
roadmap;dimacs;52;1;8860377;13775180;1;14980.5;3.18372;SB*;v2.0-53-g98db238
roadmap;dimacs;53;1;7260181;11763625;1;14980.5;7.56598;SB*;v2.0-53-g98db238
roadmap;dimacs;54;1;2722598;3292629;1;14980.5;6.37086;SB*;v2.0-53-g98db238
roadmap;dimacs;55;1;13094170;10037551;1;14980.5;1.69297;SB*;v2.0-53-g98db238
roadmap;dimacs;56;1;7630843;11415775;1;14980.5;6.54105;SB*;v2.0-53-g98db238
roadmap;dimacs;57;1;10835233;1339843;1;14980.5;7.51932;SB*;v2.0-53-g98db238
roadmap;dimacs;58;1;6527876;9522320;1;14980.5;0.807062;SB*;v2.0-53-g98db238
roadmap;dimacs;59;1;7336949;3559744;1;14980.5;1.49775;SB*;v2.0-53-g98db238
roadmap;dimacs;60;1;9885673;5920969;1;14980.5;2.72866;SB*;v2.0-53-g98db238
roadmap;dimacs;61;1;6912173;414679;1;14980.5;6.00609;SB*;v2.0-53-g98db238
roadmap;dimacs;62;1;10022939;4071705;1;14980.5;6.42386;SB*;v2.0-53-g98db238
roadmap;dimacs;63;1;11991262;7653042;1;14980.5;0.712892;SB*;v2.0-53-g98db238
roadmap;dimacs;64;1;7787370;3232210;1;14980.5;0.548841;SB*;v2.0-53-g98db238
roadmap;dimacs;65;1;2014547;338892;1;14980.5;0.607874;SB*;v2.0-53-g98db238
roadmap;dimacs;66;1;10050722;2705143;1;14980.5;0.204764;SB*;v2.0-53-g98db238
roadmap;dimacs;67;1;7243951;166300;1;14980.5;1.33228;SB*;v2.0-53-g98db238
roadmap;dimacs;68;1;1084113;10566338;1;14980.5;5.31101;SB*;v2.0-53-g98db238
roadmap;dimacs;69;1;14020795;8037438;1;14980.5;0.477302;SB*;v2.0-53-g98db238
roadmap;dimacs;70;1;3137748;4985394;1;14980.5;8.15075;SB*;v2.0-53-g98db238
roadmap;dimacs;71;1;11548244;2898252;1;14980.5;7.63716;SB*;v2.0-53-g98db238
roadmap;dimacs;72;1;5432893;5216634;1;14980.5;4.61546;SB*;v2.0-53-g98db238
roadmap;dimacs;73;1;13371044;11987287;1;14980.5;0.213636;SB*;v2.0-53-g98db238
roadmap;dimacs;74;1;1163072;5388619;1;14980.5;2.47927;SB*;v2.0-53-g98db238
roadmap;dimacs;75;1;12990322;3058076;1;14980.5;2.79986;SB*;v2.0-53-g98db238
roadmap;dimacs;76;1;1844420;9797661;1;14980.5;6.12908;SB*;v2.0-53-g98db238
roadmap;dimacs;77;1;9866299;9762982;1;14980.5;0.527476;SB*;v2.0-53-g98db238
roadmap;dimacs;78;1;13354274;1805992;1;14980.5;8.61816;SB*;v2.0-53-g98db238
roadmap;dimacs;79;1;4429318;8805865;1;14980.5;4.59535;SB*;v2.0-53-g98db238
roadmap;dimacs;80;1;1597990;4392309;1;14980.5;9.73511;SB*;v2.0-53-g98db238
roadmap;dimacs;81;1;13506133;11575022;1;14980.5;8.42372;SB*;v2.0-53-g98db238
roadmap;dimacs;82;1;13788594;1107199;1;14980.5;5.93806;SB*;v2.0-53-g98db238
roadmap;dimacs;83;1;3243314;11530989;1;14980.5;2.58907;SB*;v2.0-53-g98db238
roadmap;dimacs;84;1;2140400;3290269;1;14980.5;4.47138;SB*;v2.0-53-g98db238
roadmap;dimacs;85;1;10077953;964759;1;14980.5;8.05797;SB*;v2.0-53-g98db238
roadmap;dimacs;86;1;8902905;2348099;1;14980.5;7.55643;SB*;v2.0-53-g98db238
roadmap;dimacs;87;1;11979070;3903476;1;14980.5;2.76187;SB*;v2.0-53-g98db238
roadmap;dimacs;88;1;8834539;7881328;1;14980.5;7.3095;SB*;v2.0-53-g98db238
roadmap;dimacs;89;1;6775051;8081184;1;14980.5;0.457799;SB*;v2.0-53-g98db238
roadmap;dimacs;90;1;7977694;9680372;1;14980.5;5.02181;SB*;v2.0-53-g98db238
roadmap;dimacs;91;1;2693793;4437947;1;14980.5;0.435498;SB*;v2.0-53-g98db238
roadmap;dimacs;92;1;13451121;4755976;1;14980.5;2.70479;SB*;v2.0-53-g98db238
roadmap;dimacs;93;1;12403097;4369130;1;14980.5;9.28653;SB*;v2.0-53-g98db238
roadmap;dimacs;94;1;9162030;7638582;1;14980.5;0.240301;SB*;v2.0-53-g98db238
roadmap;dimacs;95;1;2494359;7220797;1;14980.5;8.86299;SB*;v2.0-53-g98db238
roadmap;dimacs;96;1;10269684;8377773;1;14980.5;1.65339;SB*;v2.0-53-g98db238
roadmap;dimacs;97;1;3796522;6787118;1;14980.5;1.27222;SB*;v2.0-53-g98db238
roadmap;dimacs;98;1;10998684;3679937;1;14980.5;6.6134;SB*;v2.0-53-g98db238
roadmap;dimacs;99;1;8441473;5576032;1;14980.5;7.40591;SB*;v2.0-53-g98db238
roadmap;dimacs;0;5;8604326;9732876;1;14980.5;5.48523;SB*;v2.0-53-g98db238
roadmap;dimacs;1;5;13324678;1772686;1;15091.6;3.88832;SB*;v2.0-53-g98db238
roadmap;dimacs;2;5;7884719;12471248;1;14980.5;7.52388;SB*;v2.0-53-g98db238
roadmap;dimacs;3;5;8299861;7053926;1;15096.5;7.41867;SB*;v2.0-53-g98db238
roadmap;dimacs;4;5;12596053;1146316;1;15304.3;1.16719;SB*;v2.0-53-g98db238
roadmap;dimacs;5;5;11197166;11364939;1;14980.5;0.175585;SB*;v2.0-53-g98db238
roadmap;dimacs;6;5;6565953;5560140;1;14980.5;6.74218;SB*;v2.0-53-g98db238
roadmap;dimacs;7;5;1708459;1346398;1;15089.1;0.360295;SB*;v2.0-53-g98db238
roadmap;dimacs;8;5;6430858;9605088;1;14980.5;7.19243;SB*;v2.0-53-g98db238
roadmap;dimacs;9;5;13360598;9176765;1;15092.3;6.71569;SB*;v2.0-53-g98db238
roadmap;dimacs;10;5;9612662;13606339;1;15094;6.52944;SB*;v2.0-53-g98db238
roadmap;dimacs;11;5;12873279;10535256;1;15095.4;6.46603;SB*;v2.0-53-g98db238
roadmap;dimacs;12;5;4952316;5173679;2;15091.3;1.9002;SB*;v2.0-53-g98db238
roadmap;dimacs;13;5;5354799;6923423;1;14980.5;6.70873;SB*;v2.0-53-g98db238
roadmap;dimacs;14;5;13137590;9585261;1;15093.1;5.81888;SB*;v2.0-53-g98db238
roadmap;dimacs;15;5;11321713;2269866;1;14980.5;2.4599;SB*;v2.0-53-g98db238
roadmap;dimacs;16;5;1896709;12436478;1;14980.5;1.92322;SB*;v2.0-53-g98db238
roadmap;dimacs;17;5;5072861;2099840;1;14980.5;5.83337;SB*;v2.0-53-g98db238
roadmap;dimacs;18;5;4629132;1284015;1;15095.4;6.4615;SB*;v2.0-53-g98db238
roadmap;dimacs;19;5;3228092;5707300;1;15092.7;5.65004;SB*;v2.0-53-g98db238
