domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-puzzle;unit;0/1;1;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;18;24;24;375;0;0;9;0.001374;272926;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;1/1;1;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;18;24;24;566;0;0;10;0.001878;301384;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;2/1;1;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;15;21;21;398;0;0;10;0.00124;320968;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;3/1;1;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;19;25;25;1346;0;0;11;0.003359;400714;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;4/1;1;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;16;24;24;678;0;0;11;0.000794;853904;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;5/1;1;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;15;23;23;711;0;0;11;0.000832;854567;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;6/1;1;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;14;18;18;71;0;0;11;9e-05;788889;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;7/1;1;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;7;19;19;439;0;0;11;0.000604;726821;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;8/1;1;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;18;28;28;1586;0;0;11;0.001867;849491;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;9/1;1;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;14;22;22;612;0;0;11;0.0007;874286;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;10/1;1;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;13;27;27;3770;0;0;13;0.005182;727518;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;11/1;1;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;14;24;24;1248;0;0;13;0.00143;872727;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;12/1;1;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;15;25;25;2097;0;0;13;0.002475;847273;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;13/1;1;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;17;25;25;1268;0;0;13;0.00151;839735;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;14/1;1;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;16;26;26;3090;0;0;13;0.003825;807843;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;15/1;1;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;13;15;15;48;0;0;13;6.6e-05;727273;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;16/1;1;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;14;20;20;455;0;0;13;0.00053;858491;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;17/1;1;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;16;24;24;837;0;0;13;0.000963;869159;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;18/1;1;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;18;24;24;655;0;0;13;0.000738;887534;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;19/1;1;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;12;24;24;1234;0;0;13;0.001428;864146;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;20/1;1;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;14;26;26;3360;0;0;13;0.004272;786517;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;21/1;1;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;21;27;27;880;0;0;13;0.000974;903491;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;22/1;1;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;13;19;19;141;0;0;13;0.00017;829412;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;23/1;1;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;141;0;0;13;0.000171;824561;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;24/1;1;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;14;24;24;992;0;0;13;0.001152;861111;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;25/1;1;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;12;28;28;6825;0;0;16;0.009305;733477;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;26/1;1;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;15;23;23;1066;0;0;16;0.001358;784978;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;27/1;1;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;13;21;21;765;0;0;16;0.000898;851893;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;28/1;1;5 0 7 4 2 3 1 6 8;0 1 2 3 4 5 6 7 8;15;19;19;112;0;0;16;0.000135;829630;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;29/1;1;3 2 4 7 6 8 5 1 0;0 1 2 3 4 5 6 7 8;14;18;18;116;0;0;16;0.00014;828571;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;30/1;1;1 3 2 0 8 6 4 7 5;0 1 2 3 4 5 6 7 8;11;21;21;614;0;0;16;0.000723;849239;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;31/1;1;8 2 5 3 7 6 4 0 1;0 1 2 3 4 5 6 7 8;15;23;23;837;0;0;16;0.001004;833665;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;32/1;1;2 4 0 7 5 1 8 6 3;0 1 2 3 4 5 6 7 8;14;22;22;321;0;0;16;0.000382;840314;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;33/1;1;0 1 5 2 6 8 7 3 4;0 1 2 3 4 5 6 7 8;12;20;20;475;0;0;16;0.000566;839223;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;34/1;1;7 1 5 2 8 6 3 4 0;0 1 2 3 4 5 6 7 8;14;18;18;78;0;0;16;9.6e-05;812500;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;35/1;1;6 3 1 2 8 7 0 4 5;0 1 2 3 4 5 6 7 8;14;22;22;504;0;0;16;0.000588;857143;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;36/1;1;0 3 5 4 8 6 7 2 1;0 1 2 3 4 5 6 7 8;16;22;22;539;0;0;16;0.000632;852848;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;37/1;1;8 1 4 0 3 2 5 6 7;0 1 2 3 4 5 6 7 8;13;21;21;429;0;0;16;0.000542;791513;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;38/1;1;7 4 1 6 2 8 3 5 0;0 1 2 3 4 5 6 7 8;12;22;22;965;0;0;16;0.001138;847979;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;39/1;1;4 6 8 0 5 1 3 2 7;0 1 2 3 4 5 6 7 8;15;23;23;1126;0;0;16;0.001326;849170;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;40/1;1;4 2 8 6 0 1 3 5 7;0 1 2 3 4 5 6 7 8;12;20;20;490;0;0;16;0.000596;822148;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;41/1;1;3 7 8 4 5 2 6 1 0;0 1 2 3 4 5 6 7 8;10;20;20;267;0;0;16;0.000325;821538;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;42/1;1;7 5 6 1 0 3 2 8 4;0 1 2 3 4 5 6 7 8;20;24;24;560;0;0;16;0.000652;858896;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;43/1;1;1 6 4 8 5 3 7 2 0;0 1 2 3 4 5 6 7 8;16;22;22;553;0;0;16;0.000646;856037;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;44/1;1;2 5 7 1 8 4 3 6 0;0 1 2 3 4 5 6 7 8;14;16;16;57;0;0;16;6.7e-05;850746;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;45/1;1;3 8 4 0 7 1 5 6 2;0 1 2 3 4 5 6 7 8;15;19;19;153;0;0;16;0.000184;831522;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;46/1;1;3 0 5 4 2 1 7 8 6;0 1 2 3 4 5 6 7 8;11;19;19;419;0;0;16;0.000509;823183;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;47/1;1;4 5 3 1 7 0 8 2 6;0 1 2 3 4 5 6 7 8;17;23;23;775;0;0;16;0.00092;842391;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;48/1;1;1 8 4 2 3 5 6 0 7;0 1 2 3 4 5 6 7 8;11;19;19;232;0;0;16;0.000276;840580;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;49/1;1;4 8 1 0 6 7 3 2 5;0 1 2 3 4 5 6 7 8;15;25;25;2426;0;0;16;0.002856;849440;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;50/1;1;8 5 3 4 6 1 7 2 0;0 1 2 3 4 5 6 7 8;18;24;24;539;0;0;16;0.000629;856916;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;51/1;1;4 3 7 1 5 2 6 0 8;0 1 2 3 4 5 6 7 8;11;19;19;469;0;0;16;0.000557;842011;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;52/1;1;7 4 1 2 3 0 5 8 6;0 1 2 3 4 5 6 7 8;15;27;27;2699;0;0;16;0.003163;853304;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;53/1;1;7 5 6 8 2 1 0 4 3;0 1 2 3 4 5 6 7 8;20;26;26;1071;0;0;16;0.001233;868613;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;54/1;1;2 8 5 0 7 6 1 4 3;0 1 2 3 4 5 6 7 8;17;21;21;311;0;0;16;0.000369;842818;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;55/1;1;3 5 2 4 1 6 8 0 7;0 1 2 3 4 5 6 7 8;11;23;23;1623;0;0;16;0.001941;836167;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;56/1;1;8 6 1 5 4 3 0 2 7;0 1 2 3 4 5 6 7 8;16;26;26;1400;0;0;16;0.001626;861009;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;57/1;1;4 6 5 7 3 2 1 0 8;0 1 2 3 4 5 6 7 8;13;21;21;591;0;0;16;0.000707;835926;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;58/1;1;3 7 4 2 8 6 5 0 1;0 1 2 3 4 5 6 7 8;19;25;25;1911;0;0;16;0.002197;869822;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;59/1;1;8 7 4 5 6 2 3 0 1;0 1 2 3 4 5 6 7 8;17;27;27;2470;0;0;16;0.002906;849966;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;60/1;1;6 1 5 3 4 0 8 2 7;0 1 2 3 4 5 6 7 8;9;21;21;742;0;0;16;0.000885;838418;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;61/1;1;4 5 2 8 0 3 1 6 7;0 1 2 3 4 5 6 7 8;14;20;20;283;0;0;16;0.000341;829912;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;62/1;1;8 5 4 6 1 2 7 3 0;0 1 2 3 4 5 6 7 8;14;24;24;967;0;0;16;0.001129;856510;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;63/1;1;0 5 8 2 6 7 4 3 1;0 1 2 3 4 5 6 7 8;18;22;22;386;0;0;16;0.000455;848352;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;64/1;1;5 0 1 8 7 3 4 6 2;0 1 2 3 4 5 6 7 8;15;23;23;648;0;0;16;0.000777;833977;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;65/1;1;7 6 1 3 4 8 0 5 2;0 1 2 3 4 5 6 7 8;12;22;22;407;0;0;16;0.000492;827236;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;66/1;1;8 0 7 3 6 5 1 2 4;0 1 2 3 4 5 6 7 8;17;25;25;1407;0;0;16;0.001619;869055;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;67/1;1;7 2 8 6 5 1 4 0 3;0 1 2 3 4 5 6 7 8;15;23;23;523;0;0;16;0.000654;799694;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;68/1;1;5 0 3 4 1 8 2 7 6;0 1 2 3 4 5 6 7 8;15;25;25;1632;0;0;16;0.001942;840371;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;69/1;1;7 8 4 6 3 5 2 1 0;0 1 2 3 4 5 6 7 8;16;26;26;1747;0;0;16;0.002092;835086;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;70/1;1;7 0 3 2 8 1 5 4 6;0 1 2 3 4 5 6 7 8;19;21;21;122;0;0;16;0.000149;818792;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;71/1;1;1 0 7 3 4 8 2 5 6;0 1 2 3 4 5 6 7 8;13;23;23;1006;0;0;16;0.001177;854715;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;72/1;1;8 0 7 4 3 6 5 2 1;0 1 2 3 4 5 6 7 8;21;25;25;231;0;0;16;0.000265;871698;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;73/1;1;3 7 8 5 1 2 0 6 4;0 1 2 3 4 5 6 7 8;12;24;24;2225;0;0;16;0.002794;796349;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;74/1;1;1 6 2 0 7 8 4 5 3;0 1 2 3 4 5 6 7 8;13;17;17;85;0;0;16;0.000104;817308;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;75/1;1;6 1 2 3 0 8 4 5 7;0 1 2 3 4 5 6 7 8;8;18;18;218;0;0;16;0.000273;798535;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;76/1;1;1 0 7 5 6 4 3 2 8;0 1 2 3 4 5 6 7 8;13;21;21;539;0;0;16;0.00067;804478;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;77/1;1;2 7 6 1 4 0 5 3 8;0 1 2 3 4 5 6 7 8;15;23;23;405;0;0;16;0.000488;829918;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;78/1;1;2 3 8 4 0 6 1 5 7;0 1 2 3 4 5 6 7 8;16;22;22;383;0;0;16;0.000448;854911;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;79/1;1;0 5 4 6 1 7 8 2 3;0 1 2 3 4 5 6 7 8;16;24;24;1012;0;0;16;0.001185;854008;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;80/1;1;5 3 4 7 0 1 8 6 2;0 1 2 3 4 5 6 7 8;16;20;20;234;0;0;16;0.000276;847826;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;81/1;1;1 7 5 6 8 3 4 2 0;0 1 2 3 4 5 6 7 8;14;22;22;594;0;0;16;0.000834;712230;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;82/1;1;3 1 4 0 5 8 2 7 6;0 1 2 3 4 5 6 7 8;11;21;21;365;0;0;16;0.000438;833333;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;83/1;1;4 2 3 0 5 1 8 6 7;0 1 2 3 4 5 6 7 8;13;19;19;237;0;0;16;0.000282;840426;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;84/1;1;4 7 3 1 6 5 8 0 2;0 1 2 3 4 5 6 7 8;15;25;25;1478;0;0;16;0.001723;857806;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;85/1;1;3 6 0 1 5 8 4 2 7;0 1 2 3 4 5 6 7 8;14;22;22;746;0;0;16;0.000882;845805;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;86/1;1;8 6 2 7 5 1 3 0 4;0 1 2 3 4 5 6 7 8;15;27;27;4332;0;0;16;0.005213;830999;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;87/1;1;3 2 5 7 6 0 8 1 4;0 1 2 3 4 5 6 7 8;13;17;17;121;0;0;16;0.000148;817568;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;88/1;1;1 3 2 4 0 5 8 7 6;0 1 2 3 4 5 6 7 8;8;22;22;1124;0;0;16;0.001345;835688;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;89/1;1;0 8 4 3 2 1 6 5 7;0 1 2 3 4 5 6 7 8;12;18;18;114;0;0;16;0.000141;808511;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;90/1;1;0 6 1 5 7 8 4 2 3;0 1 2 3 4 5 6 7 8;16;22;22;497;0;0;16;0.000573;867365;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;91/1;1;2 1 6 4 5 8 3 0 7;0 1 2 3 4 5 6 7 8;11;23;23;1779;0;0;16;0.002165;821709;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;92/1;1;3 7 4 6 1 5 8 0 2;0 1 2 3 4 5 6 7 8;11;21;21;482;0;0;16;0.000577;835355;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;93/1;1;7 6 1 3 5 8 2 4 0;0 1 2 3 4 5 6 7 8;14;22;22;770;0;0;16;0.000913;843373;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;94/1;1;4 7 8 1 0 3 6 2 5;0 1 2 3 4 5 6 7 8;14;22;22;905;0;0;16;0.001091;829514;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;95/1;1;0 5 8 2 7 4 1 6 3;0 1 2 3 4 5 6 7 8;16;20;20;129;0;0;16;0.000158;816456;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;96/1;1;5 2 3 8 7 0 1 6 4;0 1 2 3 4 5 6 7 8;17;23;23;875;0;0;16;0.001033;847047;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;97/1;1;8 3 0 4 7 2 6 1 5;0 1 2 3 4 5 6 7 8;12;18;18;106;0;0;16;0.000134;791045;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;98/1;1;5 8 6 0 7 4 1 3 2;0 1 2 3 4 5 6 7 8;19;25;25;595;0;0;16;0.000702;847578;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;99/1;1;7 5 0 6 3 2 1 8 4;0 1 2 3 4 5 6 7 8;14;26;26;3043;0;0;16;0.003605;844105;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;0/2;2;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;18;26;26;1219;0;0;16;0.001295;941313;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;1/2;2;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;18;26;26;1831;0;0;16;0.001979;925215;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;2/2;2;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;15;23;23;1099;0;0;16;0.001196;918896;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;3/2;2;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;19;27;27;3110;0;0;16;0.003345;929746;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;4/2;2;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;16;24;24;2180;0;0;16;0.002387;913280;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;5/2;2;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;15;25;25;1939;0;0;16;0.002091;927308;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;6/2;2;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;14;18;18;146;0;0;16;0.000172;848837;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;7/2;2;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;7;19;19;897;0;0;16;0.001152;778646;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;8/2;2;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;18;28;28;2174;0;0;16;0.002262;961096;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;9/2;2;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;14;22;22;891;0;0;16;0.000992;898185;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;10/2;2;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;13;27;27;6246;0;0;15;0.007075;882827;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;11/2;2;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;14;26;26;3981;0;0;16;0.00439;906834;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;12/2;2;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;15;27;27;6106;0;0;17;0.006936;880334;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;13/2;2;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;17;25;25;3133;0;0;17;0.003472;902362;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;14/2;2;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;16;28;28;7892;0;0;15;0.008856;891147;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;15/2;2;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;70;0;0;15;9e-05;777778;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;16/2;2;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;14;20;20;662;0;0;15;0.000739;895805;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;17/2;2;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;16;26;26;1944;0;0;15;0.002094;928367;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;18/2;2;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;18;26;26;898;0;0;15;0.000981;915392;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;19/2;2;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;12;24;24;2935;0;0;16;0.003294;891014;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;20/2;2;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;14;26;26;7066;0;0;16;0.008194;862338;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;21/2;2;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;21;27;27;1124;0;0;16;0.001214;925865;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;22/2;2;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;13;21;21;741;0;0;16;0.000854;867681;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;23/2;2;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;248;0;0;16;0.00028;885714;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;24/2;2;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;14;24;24;1310;0;0;16;0.001475;888136;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;25/2;2;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;12;28;28;10647;0;0;16;0.012496;852033;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;26/2;2;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;15;23;23;1590;0;0;16;0.001752;907534;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;27/2;2;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;13;23;23;1790;0;0;16;0.001999;895448;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;28/2;2;5 0 7 4 2 3 1 6 8;0 1 2 3 4 5 6 7 8;15;19;19;143;0;0;16;0.000167;856287;mA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
