domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-puzzle;unit;0/1;1;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;18;24;24;375;1;0;10;0.001184;316723;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;1/1;1;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;18;24;24;566;1;0;10;0.001742;324914;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;2/1;1;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;15;21;21;398;1;0;10;0.001103;360834;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;3/1;1;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;19;25;25;1346;1;0;11;0.003116;431964;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;4/1;1;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;16;24;24;678;1;0;11;0.000946;716702;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;5/1;1;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;15;23;23;711;1;0;11;0.001074;662011;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;6/1;1;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;14;18;18;71;1;0;11;0.000117;606838;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;7/1;1;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;7;19;19;439;1;0;11;0.00065;675385;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;8/1;1;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;18;28;28;1586;1;0;12;0.002298;690165;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;9/1;1;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;14;22;22;612;1;0;12;0.000873;701031;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;10/1;1;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;13;27;27;3770;1;0;13;0.005484;687454;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;11/1;1;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;14;24;24;1248;1;0;13;0.001388;899135;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;12/1;1;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;15;25;25;2097;1;0;14;0.002549;822676;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;13/1;1;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;17;25;25;1268;1;0;14;0.001435;883624;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;14/1;1;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;16;26;26;3090;1;0;13;0.003658;844724;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;15/1;1;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;13;15;15;48;1;0;13;0.000184;260870;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;16/1;1;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;14;20;20;455;1;0;13;0.000517;880077;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;17/1;1;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;16;24;24;837;1;0;13;0.000928;901940;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;18/1;1;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;18;24;24;655;1;0;13;0.000702;933048;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;19/1;1;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;12;24;24;1234;1;0;13;0.001537;802863;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;20/1;1;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;14;26;26;3360;1;0;13;0.004181;803635;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;21/1;1;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;21;27;27;880;1;0;13;0.000923;953413;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;22/1;1;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;13;19;19;141;1;0;13;0.000172;819767;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;23/1;1;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;141;1;0;13;0.000176;801136;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;24/1;1;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;14;24;24;992;1;0;13;0.001243;798069;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;25/1;1;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;12;28;28;6825;1;0;17;0.009398;726218;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;26/1;1;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;15;23;23;1066;1;0;17;0.001248;854167;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;27/1;1;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;13;21;21;765;1;0;17;0.000918;833333;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;28/1;1;5 0 7 4 2 3 1 6 8;0 1 2 3 4 5 6 7 8;15;19;19;112;1;0;17;0.000135;829630;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;29/1;1;3 2 4 7 6 8 5 1 0;0 1 2 3 4 5 6 7 8;14;18;18;116;1;0;17;0.000143;811189;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;30/1;1;1 3 2 0 8 6 4 7 5;0 1 2 3 4 5 6 7 8;11;21;21;614;1;0;17;0.000712;862360;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;31/1;1;8 2 5 3 7 6 4 0 1;0 1 2 3 4 5 6 7 8;15;23;23;837;1;0;17;0.000952;879202;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;32/1;1;2 4 0 7 5 1 8 6 3;0 1 2 3 4 5 6 7 8;14;22;22;321;1;0;17;0.000378;849206;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;33/1;1;0 1 5 2 6 8 7 3 4;0 1 2 3 4 5 6 7 8;12;20;20;475;1;0;17;0.00056;848214;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;34/1;1;7 1 5 2 8 6 3 4 0;0 1 2 3 4 5 6 7 8;14;18;18;78;1;0;17;0.000243;320988;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;35/1;1;6 3 1 2 8 7 0 4 5;0 1 2 3 4 5 6 7 8;14;22;22;504;1;0;17;0.000584;863014;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;36/1;1;0 3 5 4 8 6 7 2 1;0 1 2 3 4 5 6 7 8;16;22;22;539;1;0;17;0.00062;869355;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;37/1;1;8 1 4 0 3 2 5 6 7;0 1 2 3 4 5 6 7 8;13;21;21;429;1;0;17;0.000497;863179;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;38/1;1;7 4 1 6 2 8 3 5 0;0 1 2 3 4 5 6 7 8;12;22;22;965;1;0;17;0.001115;865471;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;39/1;1;4 6 8 0 5 1 3 2 7;0 1 2 3 4 5 6 7 8;15;23;23;1126;1;0;17;0.001355;830996;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;40/1;1;4 2 8 6 0 1 3 5 7;0 1 2 3 4 5 6 7 8;12;20;20;490;1;0;17;0.000575;852174;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;41/1;1;3 7 8 4 5 2 6 1 0;0 1 2 3 4 5 6 7 8;10;20;20;267;1;0;17;0.000328;814024;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;42/1;1;7 5 6 1 0 3 2 8 4;0 1 2 3 4 5 6 7 8;20;24;24;560;1;0;17;0.000638;877743;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;43/1;1;1 6 4 8 5 3 7 2 0;0 1 2 3 4 5 6 7 8;16;22;22;553;1;0;17;0.000704;785511;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;44/1;1;2 5 7 1 8 4 3 6 0;0 1 2 3 4 5 6 7 8;14;16;16;57;1;0;17;7.1e-05;802817;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;45/1;1;3 8 4 0 7 1 5 6 2;0 1 2 3 4 5 6 7 8;15;19;19;153;1;0;17;0.000187;818182;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;46/1;1;3 0 5 4 2 1 7 8 6;0 1 2 3 4 5 6 7 8;11;19;19;419;1;0;17;0.000511;819961;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;47/1;1;4 5 3 1 7 0 8 2 6;0 1 2 3 4 5 6 7 8;17;23;23;775;1;0;17;0.000879;881684;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;48/1;1;1 8 4 2 3 5 6 0 7;0 1 2 3 4 5 6 7 8;11;19;19;232;1;0;17;0.000275;843636;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;49/1;1;4 8 1 0 6 7 3 2 5;0 1 2 3 4 5 6 7 8;15;25;25;2426;1;0;17;0.002792;868911;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;50/1;1;8 5 3 4 6 1 7 2 0;0 1 2 3 4 5 6 7 8;18;24;24;539;1;0;17;0.000615;876423;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;51/1;1;4 3 7 1 5 2 6 0 8;0 1 2 3 4 5 6 7 8;11;19;19;469;1;0;17;0.000626;749201;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;52/1;1;7 4 1 2 3 0 5 8 6;0 1 2 3 4 5 6 7 8;15;27;27;2699;1;0;17;0.003024;892526;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;53/1;1;7 5 6 8 2 1 0 4 3;0 1 2 3 4 5 6 7 8;20;26;26;1071;1;0;17;0.001187;902275;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;54/1;1;2 8 5 0 7 6 1 4 3;0 1 2 3 4 5 6 7 8;17;21;21;311;1;0;17;0.000347;896254;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;55/1;1;3 5 2 4 1 6 8 0 7;0 1 2 3 4 5 6 7 8;11;23;23;1623;1;0;17;0.002032;798720;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;56/1;1;8 6 1 5 4 3 0 2 7;0 1 2 3 4 5 6 7 8;16;26;26;1400;1;0;17;0.001524;918635;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;57/1;1;4 6 5 7 3 2 1 0 8;0 1 2 3 4 5 6 7 8;13;21;21;591;1;0;17;0.000701;843081;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;58/1;1;3 7 4 2 8 6 5 0 1;0 1 2 3 4 5 6 7 8;19;25;25;1911;1;0;17;0.002197;869822;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;59/1;1;8 7 4 5 6 2 3 0 1;0 1 2 3 4 5 6 7 8;17;27;27;2470;1;0;17;0.002836;870945;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;60/1;1;6 1 5 3 4 0 8 2 7;0 1 2 3 4 5 6 7 8;9;21;21;742;1;0;17;0.000876;847032;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;61/1;1;4 5 2 8 0 3 1 6 7;0 1 2 3 4 5 6 7 8;14;20;20;283;1;0;17;0.000341;829912;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;62/1;1;8 5 4 6 1 2 7 3 0;0 1 2 3 4 5 6 7 8;14;24;24;967;1;0;17;0.001237;781730;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;63/1;1;0 5 8 2 6 7 4 3 1;0 1 2 3 4 5 6 7 8;18;22;22;386;1;0;17;0.00045;857778;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;64/1;1;5 0 1 8 7 3 4 6 2;0 1 2 3 4 5 6 7 8;15;23;23;648;1;0;17;0.000734;882834;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;65/1;1;7 6 1 3 4 8 0 5 2;0 1 2 3 4 5 6 7 8;12;22;22;407;1;0;17;0.00049;830612;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;66/1;1;8 0 7 3 6 5 1 2 4;0 1 2 3 4 5 6 7 8;17;25;25;1407;1;0;17;0.001639;858450;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;67/1;1;7 2 8 6 5 1 4 0 3;0 1 2 3 4 5 6 7 8;15;23;23;523;1;0;17;0.000629;831479;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;68/1;1;5 0 3 4 1 8 2 7 6;0 1 2 3 4 5 6 7 8;15;25;25;1632;1;0;17;0.001889;863949;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;69/1;1;7 8 4 6 3 5 2 1 0;0 1 2 3 4 5 6 7 8;16;26;26;1747;1;0;17;0.001996;875251;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;70/1;1;7 0 3 2 8 1 5 4 6;0 1 2 3 4 5 6 7 8;19;21;21;122;1;0;17;0.000151;807947;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;71/1;1;1 0 7 3 4 8 2 5 6;0 1 2 3 4 5 6 7 8;13;23;23;1006;1;0;17;0.001283;784100;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;72/1;1;8 0 7 4 3 6 5 2 1;0 1 2 3 4 5 6 7 8;21;25;25;231;1;0;17;0.000256;902344;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;73/1;1;3 7 8 5 1 2 0 6 4;0 1 2 3 4 5 6 7 8;12;24;24;2225;1;0;17;0.002727;815915;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;74/1;1;1 6 2 0 7 8 4 5 3;0 1 2 3 4 5 6 7 8;13;17;17;85;1;0;17;0.000106;801887;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;75/1;1;6 1 2 3 0 8 4 5 7;0 1 2 3 4 5 6 7 8;8;18;18;218;1;0;17;0.000281;775801;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;76/1;1;1 0 7 5 6 4 3 2 8;0 1 2 3 4 5 6 7 8;13;21;21;539;1;0;17;0.000636;847484;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;77/1;1;2 7 6 1 4 0 5 3 8;0 1 2 3 4 5 6 7 8;15;23;23;405;1;0;17;0.00048;843750;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;78/1;1;2 3 8 4 0 6 1 5 7;0 1 2 3 4 5 6 7 8;16;22;22;383;1;0;17;0.000441;868481;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;79/1;1;0 5 4 6 1 7 8 2 3;0 1 2 3 4 5 6 7 8;16;24;24;1012;1;0;17;0.001249;810248;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;80/1;1;5 3 4 7 0 1 8 6 2;0 1 2 3 4 5 6 7 8;16;20;20;234;1;0;17;0.00027;866667;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;81/1;1;1 7 5 6 8 3 4 2 0;0 1 2 3 4 5 6 7 8;14;22;22;594;1;0;17;0.000698;851003;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;82/1;1;3 1 4 0 5 8 2 7 6;0 1 2 3 4 5 6 7 8;11;21;21;365;1;0;17;0.000435;839080;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;83/1;1;4 2 3 0 5 1 8 6 7;0 1 2 3 4 5 6 7 8;13;19;19;237;1;0;17;0.000284;834507;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;84/1;1;4 7 3 1 6 5 8 0 2;0 1 2 3 4 5 6 7 8;15;25;25;1478;1;0;17;0.001796;822940;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;85/1;1;3 6 0 1 5 8 4 2 7;0 1 2 3 4 5 6 7 8;14;22;22;746;1;0;17;0.00087;857471;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;86/1;1;8 6 2 7 5 1 3 0 4;0 1 2 3 4 5 6 7 8;15;27;27;4332;1;0;17;0.005203;832597;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;87/1;1;3 2 5 7 6 0 8 1 4;0 1 2 3 4 5 6 7 8;13;17;17;121;1;0;17;0.00015;806667;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;88/1;1;1 3 2 4 0 5 8 7 6;0 1 2 3 4 5 6 7 8;8;22;22;1124;1;0;17;0.00132;851515;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;89/1;1;0 8 4 3 2 1 6 5 7;0 1 2 3 4 5 6 7 8;12;18;18;114;1;0;17;0.000145;786207;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;90/1;1;0 6 1 5 7 8 4 2 3;0 1 2 3 4 5 6 7 8;16;22;22;497;1;0;17;0.000581;855422;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;91/1;1;2 1 6 4 5 8 3 0 7;0 1 2 3 4 5 6 7 8;11;23;23;1779;1;0;17;0.002076;856936;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;92/1;1;3 7 4 6 1 5 8 0 2;0 1 2 3 4 5 6 7 8;11;21;21;482;1;0;17;0.000579;832470;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;93/1;1;7 6 1 3 5 8 2 4 0;0 1 2 3 4 5 6 7 8;14;22;22;770;1;0;17;0.00093;827957;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;94/1;1;4 7 8 1 0 3 6 2 5;0 1 2 3 4 5 6 7 8;14;22;22;905;1;0;17;0.001052;860266;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;95/1;1;0 5 8 2 7 4 1 6 3;0 1 2 3 4 5 6 7 8;16;20;20;129;1;0;17;0.00016;806250;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;96/1;1;5 2 3 8 7 0 1 6 4;0 1 2 3 4 5 6 7 8;17;23;23;875;1;0;17;0.001006;869781;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;97/1;1;8 3 0 4 7 2 6 1 5;0 1 2 3 4 5 6 7 8;12;18;18;106;1;0;17;0.000138;768116;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;98/1;1;5 8 6 0 7 4 1 3 2;0 1 2 3 4 5 6 7 8;19;25;25;595;1;0;17;0.000688;864826;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;99/1;1;7 5 0 6 3 2 1 8 4;0 1 2 3 4 5 6 7 8;14;26;26;3043;1;0;17;0.003635;837139;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;0/2;2;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;18;26;26;486;2;0;17;0.00058;837931;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;1/2;2;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;18;26;26;814;2;0;17;0.000949;857745;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;2/2;2;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;15;23;23;567;2;0;17;0.000768;738281;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;3/2;2;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;19;27;27;1562;2;0;17;0.001739;898217;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;4/2;2;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;16;24;24;1528;2;0;17;0.001745;875645;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;5/2;2;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;15;25;25;1073;2;0;17;0.001277;840251;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;6/2;2;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;14;18;18;103;2;0;17;0.000148;695946;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;7/2;2;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;7;19;19;591;2;0;17;0.00088;671591;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;8/2;2;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;18;28;28;1592;2;0;17;0.001734;918108;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;9/2;2;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;14;22;22;620;2;0;17;0.000738;840108;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;10/2;2;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;13;27;27;4138;2;0;18;0.004971;832428;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;11/2;2;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;14;26;26;1847;2;0;18;0.002285;808315;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;12/2;2;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;15;27;27;3727;2;0;18;0.004403;846468;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;13/2;2;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;17;25;25;2055;2;0;18;0.002435;843943;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;14/2;2;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;16;28;28;3607;2;0;18;0.004302;838447;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;15/2;2;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;49;2;0;18;8.3e-05;590361;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;16/2;2;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;14;20;20;455;1;0;18;0.000547;831810;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;17/2;2;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;16;26;26;972;2;0;18;0.00123;790244;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;18/2;2;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;18;26;26;677;2;0;18;0.000776;872423;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;19/2;2;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;12;24;24;1994;2;0;18;0.002327;856897;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;20/2;2;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;14;26;26;4635;2;0;16;0.005745;806789;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;21/2;2;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;21;27;27;888;2;0;16;0.000986;900609;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;22/2;2;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;13;21;21;322;2;0;16;0.000413;779661;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;23/2;2;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;141;1;0;16;0.00019;742105;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;24/2;2;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;14;24;24;1083;2;0;16;0.001314;824201;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;25/2;2;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;12;28;28;6830;2;0;17;0.009023;756954;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;26/2;2;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;15;23;23;1073;2;0;17;0.001283;836321;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;27/2;2;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;13;23;23;900;2;0;17;0.0011;818182;BELA*;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
