domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    244239;     17918;0;559;7138;161186;1;0;435;0.432118;373014;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;      2025;    237583;0;559;7102;160384;1;0;506;0.379316;422824;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    224266;      3576;0;551;7018;161495;1;0;521;0.367938;438919;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      6204;    255485;0;548;7036;161439;1;0;525;0.361384;446724;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    260592;         5;0;579;7470;161526;1;0;525;0.36312;444828;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;     12743;    257036;0;545;6962;161387;1;0;525;0.360573;447585;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;     13827;    248797;0;549;7022;160359;1;0;525;0.357927;448021;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;      3523;    248841;0;552;7008;161173;1;0;525;0.361587;445738;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;     15345;    246295;0;551;7034;160593;1;0;525;0.362412;443122;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;      5098;    235010;0;559;7122;160684;1;0;525;0.36352;442023;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;      5148;    260591;0;562;7232;161418;1;0;526;0.371122;434946;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;      5088;    257589;0;550;6992;160401;1;0;526;0.360514;444923;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    252903;      9741;0;553;7126;161220;1;0;526;0.361717;445708;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    258029;     17437;0;545;7010;160189;1;0;526;0.361684;442898;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    260111;     38908;0;554;7044;159640;1;0;526;0.359454;444118;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    248840;      6628;0;562;7196;161008;1;0;526;0.35773;450082;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
