domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;solver;doctor;version
n-puzzle;heavy-cost;0/1;1;5 6 0 8 4 7 1 3 2 ;0 1 2 3 4 5 6 7 8 ;84;24;114;432;0;10;0.00158511;272536;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;1/1;1;0 8 6 4 7 1 5 3 2 ;0 1 2 3 4 5 6 7 8 ;86;24;114;488;0;10;0.00147199;331524;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;2/1;1;5 2 8 0 7 4 1 3 6 ;0 1 2 3 4 5 6 7 8 ;65;21;91;293;0;10;0.000927435;315925;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;3/1;1;7 2 6 0 8 1 5 4 3 ;0 1 2 3 4 5 6 7 8 ;93;27;113;513;0;10;0.00145133;353468;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;4/1;1;5 1 8 6 0 7 2 4 3 ;0 1 2 3 4 5 6 7 8 ;72;24;92;283;0;10;0.0010473;270220;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;5/1;1;8 0 3 6 4 5 7 2 1 ;0 1 2 3 4 5 6 7 8 ;63;23;103;1213;0;11;0.00423916;286141;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;6/1;1;4 2 7 1 5 8 0 6 3 ;0 1 2 3 4 5 6 7 8 ;61;18;87;250;0;11;0.000587113;425812;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;7/1;1;4 1 7 3 2 5 6 0 8 ;0 1 2 3 4 5 6 7 8 ;33;21;77;491;0;11;0.00118124;415665;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;8/1;1;8 4 0 5 1 6 2 7 3 ;0 1 2 3 4 5 6 7 8 ;82;30;126;2857;0;13;0.00906004;315341;mA*;? Unchecked;v1.6.0-15-gb5144bf
n-puzzle;heavy-cost;9/1;1;1 3 0 7 6 2 5 8 4 ;0 1 2 3 4 5 6 7 8 ;66;24;94;452;0;13;0.00092227;490095;mA*;? Unchecked;v1.6.0-15-gb5144bf
