domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-puzzle;heavy-cost;0/1;1;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;84;24;114;432;1;0;10;0.001375;314182;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;1/1;1;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;86;24;114;488;1;0;10;0.00134;364179;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;2/1;1;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;65;21;91;293;1;0;10;0.000784;373724;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;3/1;1;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;93;27;113;513;1;0;10;0.001299;394919;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;4/1;1;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;72;24;92;283;1;0;10;0.000746;379357;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;5/1;1;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;63;23;103;1213;1;0;11;0.003239;374498;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;6/1;1;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;61;18;87;250;1;0;11;0.000304;822368;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;7/1;1;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;33;21;77;491;1;0;11;0.000587;836457;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;8/1;1;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;82;30;126;2857;1;0;13;0.003776;756621;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;9/1;1;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;66;24;94;452;1;0;13;0.000542;833948;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;10/1;1;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;60;29;110;2153;1;0;14;0.002961;727119;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;11/1;1;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;75;24;113;2470;1;0;14;0.003505;704708;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;12/1;1;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;75;25;103;820;1;0;14;0.000956;857741;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;13/1;1;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;76;25;98;379;1;0;14;0.00044;861364;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;14/1;1;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;74;28;112;1378;1;0;14;0.001781;773723;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;15/1;1;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;59;15;73;135;1;0;14;0.000171;789474;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;16/1;1;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;67;20;93;388;1;0;14;0.000452;858407;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;17/1;1;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;76;24;112;462;1;0;14;0.000532;868421;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;18/1;1;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;81;24;101;436;1;0;14;0.000496;879032;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;19/1;1;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;47;24;81;324;1;0;14;0.00039;830769;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;20/1;1;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;69;26;111;2754;1;0;14;0.003501;786632;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;21/1;1;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;97;27;129;1858;1;0;14;0.002128;873120;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;22/1;1;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;49;21;73;120;1;0;14;0.000164;731707;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;23/1;1;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;56;17;78;283;1;0;14;0.000354;799435;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;24/1;1;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;68;24;102;682;1;0;14;0.000891;765432;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;25/1;1;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;52;28;114;3239;1;0;14;0.004208;769724;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;26/1;1;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;74;25;100;680;1;0;14;0.000805;844720;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;27/1;1;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;59;21;85;353;1;0;14;0.000431;819026;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;28/1;1;5 0 7 4 2 3 1 6 8;0 1 2 3 4 5 6 7 8;59;19;73;154;1;0;14;0.000188;819149;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;29/1;1;3 2 4 7 6 8 5 1 0;0 1 2 3 4 5 6 7 8;64;18;82;224;1;0;14;0.000278;805755;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;30/1;1;1 3 2 0 8 6 4 7 5;0 1 2 3 4 5 6 7 8;54;21;88;259;1;0;14;0.00033;784848;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;31/1;1;8 2 5 3 7 6 4 0 1;0 1 2 3 4 5 6 7 8;75;23;109;1250;1;0;14;0.001476;846883;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;32/1;1;2 4 0 7 5 1 8 6 3;0 1 2 3 4 5 6 7 8;60;22;92;170;1;0;14;0.000222;765766;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;33/1;1;0 1 5 2 6 8 7 3 4;0 1 2 3 4 5 6 7 8;52;20;74;159;1;0;14;0.000212;750000;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;34/1;1;7 1 5 2 8 6 3 4 0;0 1 2 3 4 5 6 7 8;73;18;83;86;1;0;14;0.000114;754386;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;35/1;1;6 3 1 2 8 7 0 4 5;0 1 2 3 4 5 6 7 8;64;22;102;841;1;0;14;0.001158;726252;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;36/1;1;0 3 5 4 8 6 7 2 1;0 1 2 3 4 5 6 7 8;65;22;91;248;1;0;14;0.000287;864111;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;37/1;1;8 1 4 0 3 2 5 6 7;0 1 2 3 4 5 6 7 8;73;25;97;641;1;0;14;0.000762;841207;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;38/1;1;7 4 1 6 2 8 3 5 0;0 1 2 3 4 5 6 7 8;57;22;99;1193;1;0;14;0.001432;833101;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;39/1;1;4 6 8 0 5 1 3 2 7;0 1 2 3 4 5 6 7 8;65;23;91;275;1;0;14;0.000351;783476;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;40/1;1;4 2 8 6 0 1 3 5 7;0 1 2 3 4 5 6 7 8;54;22;82;340;1;0;14;0.000412;825243;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;41/1;1;3 7 8 4 5 2 6 1 0;0 1 2 3 4 5 6 7 8;46;20;92;577;1;0;14;0.000704;819602;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;42/1;1;7 5 6 1 0 3 2 8 4;0 1 2 3 4 5 6 7 8;87;24;95;195;1;0;14;0.000229;851528;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;43/1;1;1 6 4 8 5 3 7 2 0;0 1 2 3 4 5 6 7 8;75;24;101;482;1;0;14;0.000574;839721;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;44/1;1;2 5 7 1 8 4 3 6 0;0 1 2 3 4 5 6 7 8;66;16;74;42;1;0;14;5.7e-05;736842;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;45/1;1;3 8 4 0 7 1 5 6 2;0 1 2 3 4 5 6 7 8;69;19;95;292;1;0;14;0.000357;817927;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;46/1;1;3 0 5 4 2 1 7 8 6;0 1 2 3 4 5 6 7 8;45;19;73;189;1;0;14;0.000415;455422;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;47/1;1;4 5 3 1 7 0 8 2 6;0 1 2 3 4 5 6 7 8;70;23;98;455;1;0;14;0.000546;833333;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;48/1;1;1 8 4 2 3 5 6 0 7;0 1 2 3 4 5 6 7 8;49;19;75;157;1;0;14;0.000204;769608;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;49/1;1;4 8 1 0 6 7 3 2 5;0 1 2 3 4 5 6 7 8;73;25;101;734;1;0;14;0.000855;858480;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;50/1;1;8 5 3 4 6 1 7 2 0;0 1 2 3 4 5 6 7 8;82;26;108;895;1;0;14;0.001054;849146;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;51/1;1;4 3 7 1 5 2 6 0 8;0 1 2 3 4 5 6 7 8;44;19;72;186;1;0;14;0.000315;590476;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;52/1;1;7 4 1 2 3 0 5 8 6;0 1 2 3 4 5 6 7 8;70;31;118;4059;1;0;16;0.005268;770501;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;53/1;1;7 5 6 8 2 1 0 4 3;0 1 2 3 4 5 6 7 8;98;26;112;638;1;0;14;0.000703;907539;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;54/1;1;2 8 5 0 7 6 1 4 3;0 1 2 3 4 5 6 7 8;74;21;96;285;1;0;14;0.000383;744125;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;55/1;1;3 5 2 4 1 6 8 0 7;0 1 2 3 4 5 6 7 8;59;25;99;953;1;0;14;0.001149;829417;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;56/1;1;8 6 1 5 4 3 0 2 7;0 1 2 3 4 5 6 7 8;80;26;114;815;1;0;14;0.000934;872591;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;57/1;1;4 6 5 7 3 2 1 0 8;0 1 2 3 4 5 6 7 8;53;27;93;1148;1;0;14;0.001578;727503;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;58/1;1;3 7 4 2 8 6 5 0 1;0 1 2 3 4 5 6 7 8;83;25;101;355;1;0;14;0.00044;806818;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;59/1;1;8 7 4 5 6 2 3 0 1;0 1 2 3 4 5 6 7 8;84;27;126;4023;1;0;16;0.005;804600;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;60/1;1;6 1 5 3 4 0 8 2 7;0 1 2 3 4 5 6 7 8;46;21;94;1081;1;0;16;0.001373;787327;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;61/1;1;4 5 2 8 0 3 1 6 7;0 1 2 3 4 5 6 7 8;64;20;96;760;1;0;16;0.000943;805938;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;62/1;1;8 5 4 6 1 2 7 3 0;0 1 2 3 4 5 6 7 8;72;28;116;4370;1;0;16;0.005779;756186;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;63/1;1;0 5 8 2 6 7 4 3 1;0 1 2 3 4 5 6 7 8;75;22;83;91;1;0;16;0.000118;771186;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;64/1;1;5 0 1 8 7 3 4 6 2;0 1 2 3 4 5 6 7 8;71;25;103;298;1;0;16;0.00037;805405;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;65/1;1;7 6 1 3 4 8 0 5 2;0 1 2 3 4 5 6 7 8;62;22;102;743;1;0;16;0.000981;757390;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;66/1;1;8 0 7 3 6 5 1 2 4;0 1 2 3 4 5 6 7 8;82;27;114;965;1;0;16;0.001134;850970;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;67/1;1;7 2 8 6 5 1 4 0 3;0 1 2 3 4 5 6 7 8;69;23;101;1101;1;0;16;0.001352;814349;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;68/1;1;5 0 3 4 1 8 2 7 6;0 1 2 3 4 5 6 7 8;57;25;89;325;1;0;16;0.000516;629845;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;69/1;1;7 8 4 6 3 5 2 1 0;0 1 2 3 4 5 6 7 8;72;26;104;891;1;0;16;0.001055;844550;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;70/1;1;7 0 3 2 8 1 5 4 6;0 1 2 3 4 5 6 7 8;85;21;93;114;1;0;16;0.000144;791667;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;71/1;1;1 0 7 3 4 8 2 5 6;0 1 2 3 4 5 6 7 8;60;23;94;461;1;0;16;0.000546;844322;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;72/1;1;8 0 7 4 3 6 5 2 1;0 1 2 3 4 5 6 7 8;102;25;116;421;1;0;16;0.000476;884454;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;73/1;1;3 7 8 5 1 2 0 6 4;0 1 2 3 4 5 6 7 8;60;26;112;2813;1;0;16;0.003468;811130;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;74/1;1;1 6 2 0 7 8 4 5 3;0 1 2 3 4 5 6 7 8;61;17;81;99;1;0;16;0.00013;761538;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;75/1;1;6 1 2 3 0 8 4 5 7;0 1 2 3 4 5 6 7 8;45;18;77;262;1;0;16;0.000439;596811;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;76/1;1;1 0 7 5 6 4 3 2 8;0 1 2 3 4 5 6 7 8;57;27;91;427;1;0;16;0.000524;814885;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;77/1;1;2 7 6 1 4 0 5 3 8;0 1 2 3 4 5 6 7 8;65;27;107;1548;1;0;16;0.001792;863839;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;78/1;1;2 3 8 4 0 6 1 5 7;0 1 2 3 4 5 6 7 8;68;22;92;402;1;0;16;0.000495;812121;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;79/1;1;0 5 4 6 1 7 8 2 3;0 1 2 3 4 5 6 7 8;70;24;88;207;1;0;16;0.000254;814961;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;80/1;1;5 3 4 7 0 1 8 6 2;0 1 2 3 4 5 6 7 8;71;20;85;106;1;0;16;0.000132;803030;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;81/1;1;1 7 5 6 8 3 4 2 0;0 1 2 3 4 5 6 7 8;62;28;104;1091;1;0;16;0.001356;804572;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;82/1;1;3 1 4 0 5 8 2 7 6;0 1 2 3 4 5 6 7 8;44;21;78;181;1;0;16;0.000234;773504;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;83/1;1;4 2 3 0 5 1 8 6 7;0 1 2 3 4 5 6 7 8;55;19;85;277;1;0;16;0.000348;795977;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;84/1;1;4 7 3 1 6 5 8 0 2;0 1 2 3 4 5 6 7 8;65;25;103;782;1;0;16;0.001062;736347;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;85/1;1;3 6 0 1 5 8 4 2 7;0 1 2 3 4 5 6 7 8;57;28;109;2390;1;0;16;0.002913;820460;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;86/1;1;8 6 2 7 5 1 3 0 4;0 1 2 3 4 5 6 7 8;82;29;122;3265;1;0;16;0.003896;838039;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;87/1;1;3 2 5 7 6 0 8 1 4;0 1 2 3 4 5 6 7 8;62;17;72;42;1;0;16;6.4e-05;656250;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;88/1;1;1 3 2 4 0 5 8 7 6;0 1 2 3 4 5 6 7 8;39;22;107;2394;1;0;16;0.00301;795349;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;89/1;1;0 8 4 3 2 1 6 5 7;0 1 2 3 4 5 6 7 8;55;20;75;130;1;0;16;0.000175;742857;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;90/1;1;0 6 1 5 7 8 4 2 3;0 1 2 3 4 5 6 7 8;67;22;97;268;1;0;16;0.00033;812121;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;91/1;1;2 1 6 4 5 8 3 0 7;0 1 2 3 4 5 6 7 8;55;23;97;975;1;0;16;0.001176;829082;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;92/1;1;3 7 4 6 1 5 8 0 2;0 1 2 3 4 5 6 7 8;52;25;90;575;1;0;16;0.0008;718750;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;93/1;1;7 6 1 3 5 8 2 4 0;0 1 2 3 4 5 6 7 8;65;24;97;504;1;0;16;0.000624;807692;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;94/1;1;4 7 8 1 0 3 6 2 5;0 1 2 3 4 5 6 7 8;57;22;103;2028;1;0;16;0.002453;826743;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;95/1;1;0 5 8 2 7 4 1 6 3;0 1 2 3 4 5 6 7 8;61;20;83;95;1;0;16;0.00013;730769;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;96/1;1;5 2 3 8 7 0 1 6 4;0 1 2 3 4 5 6 7 8;74;23;100;265;1;0;16;0.000333;795796;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;97/1;1;8 3 0 4 7 2 6 1 5;0 1 2 3 4 5 6 7 8;58;18;92;241;1;0;16;0.000305;790164;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;98/1;1;5 8 6 0 7 4 1 3 2;0 1 2 3 4 5 6 7 8;87;25;113;499;1;0;16;0.000591;844332;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;99/1;1;7 5 0 6 3 2 1 8 4;0 1 2 3 4 5 6 7 8;61;26;93;556;1;0;16;0.000699;795422;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;0/2;2;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;84;26;116;485;2;0;16;0.000709;684062;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;1/2;2;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;86;26;116;589;2;0;16;0.000699;842632;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;2/2;2;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;65;23;93;343;2;0;16;0.00044;779545;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;3/2;2;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;93;27;113;541;2;0;16;0.00064;845312;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;4/2;2;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;72;26;94;335;2;0;16;0.000437;766590;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;5/2;2;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;63;25;105;1299;2;0;16;0.001576;824239;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;6/2;2;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;61;18;87;293;2;0;16;0.000385;761039;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;7/2;2;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;33;21;77;491;1;0;16;0.000618;794498;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;8/2;2;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;82;30;126;2886;2;0;16;0.003406;847328;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;9/2;2;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;66;24;94;452;1;0;16;0.000574;787456;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;10/2;2;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;60;31;112;2408;2;0;16;0.002925;823248;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;11/2;2;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;75;26;115;2476;2;0;16;0.00303;817162;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;12/2;2;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;75;27;105;980;2;0;16;0.0012;816667;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;13/2;2;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;76;27;100;483;2;0;16;0.000601;803661;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;14/2;2;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;74;28;112;1378;1;0;16;0.001645;837690;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;15/2;2;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;59;17;75;135;2;0;16;0.000198;681818;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;16/2;2;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;67;20;93;388;1;0;16;0.000478;811715;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;17/2;2;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;76;26;114;480;2;0;16;0.000598;802676;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;18/2;2;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;81;26;103;459;2;0;16;0.000558;822581;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;19/2;2;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;47;26;83;375;2;0;16;0.000483;776398;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;20/2;2;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;69;28;111;2787;2;0;16;0.003416;815867;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;21/2;2;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;97;27;129;2062;2;0;16;0.002325;886882;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;22/2;2;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;49;23;75;150;2;0;16;0.000227;660793;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;23/2;2;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;56;17;78;283;1;0;16;0.000373;758713;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;24/2;2;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;68;24;102;682;1;0;16;0.000969;703818;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
n-puzzle;heavy-cost;25/2;2;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;52;28;114;3494;2;0;16;0.0044;794091;BELA*;                        ? Unchecked;ijcai-2026-base-15-g257422b
