domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    260586;        15;0;989;989;180056;1;0;335;0.216392;832082;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    254973;     14357;0;961;961;179199;1;0;399;0.1897;944646;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;     12288;    249914;0;919;919;177660;1;0;402;0.177938;998439;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      8163;    254467;0;968;968;180026;1;0;403;0.18033;998313;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    253479;     12792;0;938;938;179697;1;0;403;0.174213;1.03148e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;     25069;    252946;0;921;921;179639;1;0;403;0.178069;1.00882e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      1003;    242180;0;965;965;179599;1;0;403;0.179224;1.0021e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    240640;     19472;0;945;945;179097;1;0;403;0.177217;1.01061e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;      4654;    261098;0;946;946;179813;1;0;403;0.174751;1.02897e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;      7200;    260586;0;958;958;179825;1;0;403;0.176907;1.0165e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    258040;      9759;0;963;963;179232;1;0;403;0.179132;1.00056e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    257549;     10197;0;946;946;178727;1;0;403;0.18043;990560;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    258052;      8187;0;994;994;179976;1;0;403;0.176457;1.01994e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    260564;      7700;0;951;951;179804;1;0;403;0.177598;1.01242e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    250355;         6;0;987;987;180128;1;0;406;0.1819;990261;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    249869;      2547;0;974;974;180049;1;0;414;0.179312;1.00411e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    229872;      1548;0;935;935;180054;1;0;415;0.181533;991851;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    240624;      3599;0;967;967;180018;1;0;416;0.178169;1.01038e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    240631;     21505;0;941;941;179525;1;0;416;0.181715;987946;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;    251961;      6647;0;928;928;179949;1;0;416;0.181137;993440;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      3559;    256029;0;958;958;179659;1;0;416;0.176178;1.01976e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;    249831;      8226;0;928;928;179236;1;0;416;0.178099;1.00638e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    239112;      9193;0;937;937;179566;1;0;416;0.181944;986931;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;      1064;    234494;0;943;943;178958;1;0;416;0.180381;992111;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;     13802;    255006;0;940;940;179589;1;0;416;0.180643;994164;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;     27156;    258536;0;927;927;179640;1;0;416;0.178521;1.00627e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;      8704;    243744;0;946;946;178744;1;0;416;0.176507;1.01267e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;    248302;     23043;0;940;940;179487;1;0;416;0.180547;994130;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;28/1;1;      1022;    227359;0;932;932;176963;1;0;416;0.17532;1.00937e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
