domain;variant;id;k;start;goal;nbtrees;mem;runtime;solver;version
roadmap;dimacs;71/43;50;191194;149512;1305;405.16;1.88696;Feng;v2.0-53-g98db238
roadmap;dimacs;71/44;50;191194;149512;1350;405.16;1.94152;Feng;v2.0-53-g98db238
roadmap;dimacs;71/45;50;191194;149512;1356;405.16;1.97017;Feng;v2.0-53-g98db238
roadmap;dimacs;71/46;50;191194;149512;1367;405.16;2.00076;Feng;v2.0-53-g98db238
roadmap;dimacs;71/47;50;191194;149512;1374;405.16;2.03001;Feng;v2.0-53-g98db238
roadmap;dimacs;71/48;50;191194;149512;1383;405.16;2.05921;Feng;v2.0-53-g98db238
roadmap;dimacs;71/49;50;191194;149512;1394;405.16;2.08898;Feng;v2.0-53-g98db238
roadmap;dimacs;71/50;50;191194;149512;1397;405.16;2.10829;Feng;v2.0-53-g98db238
roadmap;dimacs;72/1;50;225244;176756;194;352.84;0.292794;Feng;v2.0-53-g98db238
roadmap;dimacs;72/2;50;225244;176756;358;352.84;0.400403;Feng;v2.0-53-g98db238
roadmap;dimacs;72/3;50;225244;176756;515;352.84;0.505763;Feng;v2.0-53-g98db238
roadmap;dimacs;72/4;50;225244;176756;672;352.84;0.609854;Feng;v2.0-53-g98db238
roadmap;dimacs;72/5;50;225244;176756;771;352.84;0.696135;Feng;v2.0-53-g98db238
roadmap;dimacs;72/6;50;225244;176756;870;352.84;0.782843;Feng;v2.0-53-g98db238
roadmap;dimacs;72/7;50;225244;176756;969;352.84;0.868876;Feng;v2.0-53-g98db238
roadmap;dimacs;72/8;50;225244;176756;1068;352.84;0.955906;Feng;v2.0-53-g98db238
roadmap;dimacs;72/9;50;225244;176756;1091;352.84;0.99198;Feng;v2.0-53-g98db238
roadmap;dimacs;72/10;50;225244;176756;1114;352.84;1.02788;Feng;v2.0-53-g98db238
roadmap;dimacs;72/11;50;225244;176756;1137;352.84;1.06389;Feng;v2.0-53-g98db238
roadmap;dimacs;72/12;50;225244;176756;1160;352.84;1.09972;Feng;v2.0-53-g98db238
roadmap;dimacs;72/13;50;225244;176756;1183;352.84;1.137;Feng;v2.0-53-g98db238
roadmap;dimacs;72/14;50;225244;176756;1206;352.84;1.17197;Feng;v2.0-53-g98db238
roadmap;dimacs;72/15;50;225244;176756;1229;352.84;1.20812;Feng;v2.0-53-g98db238
roadmap;dimacs;72/16;50;225244;176756;1252;352.84;1.24415;Feng;v2.0-53-g98db238
roadmap;dimacs;72/17;50;225244;176756;1305;352.84;1.30064;Feng;v2.0-53-g98db238
roadmap;dimacs;72/18;50;225244;176756;1358;352.84;1.35613;Feng;v2.0-53-g98db238
roadmap;dimacs;72/19;50;225244;176756;1411;352.84;1.41147;Feng;v2.0-53-g98db238
roadmap;dimacs;72/20;50;225244;176756;1464;352.84;1.47024;Feng;v2.0-53-g98db238
roadmap;dimacs;72/21;50;225244;176756;1517;352.84;1.52476;Feng;v2.0-53-g98db238
roadmap;dimacs;72/22;50;225244;176756;1570;352.84;1.58042;Feng;v2.0-53-g98db238
roadmap;dimacs;72/23;50;225244;176756;1623;352.84;1.63561;Feng;v2.0-53-g98db238
roadmap;dimacs;72/24;50;225244;176756;1676;352.84;1.69068;Feng;v2.0-53-g98db238
roadmap;dimacs;72/25;50;225244;176756;1764;352.84;1.77368;Feng;v2.0-53-g98db238
roadmap;dimacs;72/26;50;225244;176756;1852;352.84;1.85598;Feng;v2.0-53-g98db238
roadmap;dimacs;72/27;50;225244;176756;1875;352.84;1.89179;Feng;v2.0-53-g98db238
