domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;26/5;5;    158034;     38934;55729;596;595829;115545;5;679;0.243285;474937;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;27/5;5;    119514;    262143;73950;701;901240;244547;3;679;0.472817;517212;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;28/5;5;    133416;     95500;50109;458;577700;209575;5;679;0.428701;488861;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;29/5;5;    222955;    118711;72395;594;887115;257723;9;679;0.496845;518719;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;30/5;5;    174388;      6652;56269;527;725766;180339;15;679;0.377229;478062;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;31/5;5;     66450;    155619;78728;917;889258;206802;3;679;0.41923;493290;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;32/5;5;     41744;    256787;58551;660;695432;216149;7;679;0.438008;493482;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;33/5;5;    246406;    117343;78892;705;866189;243208;5;679;0.474149;512936;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;34/5;5;    159112;    109571;58626;680;666589;163184;3;679;0.334204;488277;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;35/5;5;    154540;    118595;91263;863;1113124;260675;5;679;0.539414;483256;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;36/5;5;     43852;    261229;56978;562;704476;229105;6;679;0.456569;501798;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;37/5;5;    176196;    131165;58532;681;658488;136701;5;679;0.28353;482140;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
