domain;variant;id;k;start;goal;nbtrees;mem;runtime;solver;version
roadmap;dimacs;72;1;225244;176756;1;315.281;0.114183;PSBv2;
roadmap;dimacs;73;1;125330;240550;1;315.281;0.110695;PSBv2;
roadmap;dimacs;74;1;57931;8458;1;315.281;0.148254;PSBv2;
roadmap;dimacs;75;1;236450;185477;1;315.281;0.128251;PSBv2;
roadmap;dimacs;76;1;137368;120603;1;315.281;0.092459;PSBv2;
roadmap;dimacs;77;1;36645;160209;1;315.281;0.0816529;PSBv2;
roadmap;dimacs;78;1;82297;241347;1;315.281;0.137563;PSBv2;
roadmap;dimacs;79;1;241913;224579;1;315.281;0.113647;PSBv2;
roadmap;dimacs;80;1;236197;52423;1;315.281;0.139297;PSBv2;
roadmap;dimacs;81;1;60856;173223;1;315.281;0.132408;PSBv2;
roadmap;dimacs;82;1;171246;39037;1;315.281;0.1161;PSBv2;
roadmap;dimacs;83;1;97905;170503;1;315.281;0.11569;PSBv2;
roadmap;dimacs;84;1;42539;158421;1;315.281;0.0965423;PSBv2;
roadmap;dimacs;85;1;177597;17343;1;315.281;0.127509;PSBv2;
roadmap;dimacs;86;1;219839;230256;1;315.281;0.10583;PSBv2;
roadmap;dimacs;87;1;31;148976;1;315.281;0.130507;PSBv2;
roadmap;dimacs;88;1;2731;93049;1;315.281;0.128624;PSBv2;
roadmap;dimacs;89;1;766;123574;1;315.281;0.134337;PSBv2;
roadmap;dimacs;90;1;67860;232633;1;315.281;0.1188;PSBv2;
roadmap;dimacs;91;1;165688;101432;1;315.281;0.107494;PSBv2;
roadmap;dimacs;92;1;184899;70350;1;315.281;0.109392;PSBv2;
roadmap;dimacs;93;1;64726;242671;1;315.281;0.12537;PSBv2;
roadmap;dimacs;94;1;260929;172368;1;315.281;0.119075;PSBv2;
roadmap;dimacs;95;1;123167;206957;1;315.281;0.104033;PSBv2;
roadmap;dimacs;96;1;233233;100670;1;315.281;0.106383;PSBv2;
roadmap;dimacs;97;1;158836;229582;1;315.281;0.123841;PSBv2;
roadmap;dimacs;98;1;165689;119877;1;315.281;0.101502;PSBv2;
roadmap;dimacs;99;1;23108;60612;1;315.281;0.0670847;PSBv2;
roadmap;dimacs;0;5;185304;78004;1;315.281;0.124155;PSBv2;
roadmap;dimacs;1;5;75504;232776;5;315.281;1.6783;PSBv2;
roadmap;dimacs;2;5;164668;56964;1;315.281;0.101156;PSBv2;
roadmap;dimacs;3;5;185932;65044;1;315.281;0.114012;PSBv2;
