domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      7203;    241657;0;927;927;194406;1;0;361;0.321255;605145;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    249880;     14846;0;946;946;194940;1;0;439;0.281815;691730;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    257544;     21992;0;943;943;193613;1;0;447;0.268725;720487;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;     15331;    259074;0;958;958;195286;1;0;450;0.27053;721865;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    239600;     13833;0;927;927;194811;1;0;451;0.267616;727951;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    236061;      7165;0;940;940;195305;1;0;453;0.267852;729152;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;    257596;     16381;0;921;921;194832;1;0;453;0.265319;734331;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    254976;      5149;0;970;970;194737;1;0;453;0.26779;727201;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    234480;     10765;0;921;921;194926;1;0;453;0.268767;725261;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     10739;    237579;0;936;936;194191;1;0;453;0.267858;724979;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    257015;     23046;0;955;955;194340;1;0;453;0.264769;733999;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;     18929;    235522;0;921;921;194267;1;0;453;0.29432;660053;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;      3585;    257468;0;938;938;192931;1;0;453;0.260096;741769;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    247795;      2586;0;953;953;194956;1;0;453;0.268929;724935;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    246270;     12291;0;963;963;195023;1;0;453;0.266855;730819;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    240172;      1010;0;922;922;195216;1;0;453;0.264978;736725;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
