domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      7203;    241657;0;927;927;194406;1;0;305;0.289006;672672;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    249880;     14846;0;946;946;194940;1;0;362;0.262976;741285;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    257544;     21992;0;943;943;193613;1;0;367;0.249;777563;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;     15331;    259074;0;958;958;195286;1;0;371;0.257546;758256;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    239600;     13833;0;927;927;194811;1;0;371;0.253135;769594;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    236061;      7165;0;940;940;195305;1;0;371;0.247825;788075;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;    257596;     16381;0;921;921;194832;1;0;371;0.245489;793649;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    254976;      5149;0;970;970;194737;1;0;371;0.251789;773413;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    234480;     10765;0;921;921;194926;1;0;371;0.250594;777855;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     10739;    237579;0;936;936;194191;1;0;371;0.255593;759765;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    257015;     23046;0;955;955;194340;1;0;371;0.252481;769720;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;     18929;    235522;0;921;921;194267;1;0;371;0.251236;773246;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;      3585;    257468;0;938;938;192931;1;0;371;0.24305;793791;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    247795;      2586;0;953;953;194956;1;0;371;0.250818;777281;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    246270;     12291;0;963;963;195023;1;0;371;0.251561;775253;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    240172;      1010;0;922;922;195216;1;0;371;0.247364;789185;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    260595;      2630;0;934;934;193217;1;0;371;0.249406;774709;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    245245;     22534;0;937;937;194361;1;0;371;0.253746;765966;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    261626;     29697;0;959;959;194014;1;0;371;0.251293;772063;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;       493;    241180;0;936;936;193539;1;0;371;0.250731;771899;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      6649;    241193;0;923;923;192788;1;0;371;0.24961;772356;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;    258585;     12259;0;942;942;194262;1;0;371;0.245116;792529;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    258575;     15840;0;940;940;193778;1;0;371;0.280468;690909;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;      4091;    247821;0;971;971;194711;1;0;371;0.251841;773151;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;     16414;    253416;0;928;928;194800;1;0;371;0.244928;795335;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;     19439;    260632;0;947;947;195022;1;0;372;0.25677;759520;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;    242697;      9716;0;947;947;194936;1;0;372;0.251938;773747;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;     12836;    259061;0;947;947;195203;1;0;372;0.245993;793530;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
