domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    244239;     17918;0;1002;1002;161352;1;0;278;0.181505;888968;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;      2025;    237583;0;963;963;160073;1;0;342;0.15389;1.04018e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    224266;      3576;0;972;972;161369;1;0;354;0.150371;1.07314e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      6204;    255485;0;989;989;161287;1;0;360;0.147009;1.09712e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    260592;         5;0;1053;1053;161517;1;0;360;0.147831;1.09258e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;     12743;    257036;0;953;953;161278;1;0;360;0.146691;1.09944e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;     13827;    248797;0;1002;1002;160341;1;0;360;0.147763;1.08512e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;      3523;    248841;0;958;958;161122;1;0;360;0.146524;1.09963e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;     15345;    246295;0;986;986;160773;1;0;360;0.147664;1.08878e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;      5098;    235010;0;966;966;160485;1;0;403;0.150685;1.06504e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;      5148;    260591;0;1019;1019;161432;1;0;403;0.147666;1.09323e+06;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
