domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    244239;     17918;0;1002;1002;161352;1;0;237;0.221733;727687;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;      2025;    237583;0;963;963;160073;1;0;283;0.192372;832100;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    224266;      3576;0;972;972;161369;1;0;292;0.190576;846745;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      6204;    255485;0;989;989;161287;1;0;296;0.198704;811696;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    260592;         5;0;1053;1053;161517;1;0;296;0.188331;857623;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;     12743;    257036;0;953;953;161278;1;0;296;0.185256;870567;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;     13827;    248797;0;1002;1002;160341;1;0;296;0.198619;807281;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;      3523;    248841;0;958;958;161122;1;0;296;0.186931;861935;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;     15345;    246295;0;986;986;160773;1;0;296;0.187123;859182;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;      5098;    235010;0;966;966;160485;1;0;296;0.195315;821671;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;      5148;    260591;0;1019;1019;161432;1;0;297;0.186183;867062;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;      5088;    257589;0;955;955;160346;1;0;297;0.184825;867557;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    252903;      9741;0;1004;1004;161043;1;0;297;0.18601;865775;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    258029;     17437;0;991;991;159624;1;0;297;0.183998;867530;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    260111;     38908;0;992;992;160156;1;0;297;0.183193;874248;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    248840;      6628;0;980;980;160523;1;0;297;0.183502;874777;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    259081;     13264;0;976;976;158757;1;0;327;0.192566;824431;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;     14822;    261128;0;1004;1004;161473;1;0;327;0.189123;853799;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    253407;      5647;0;995;995;161047;1;0;327;0.187028;861087;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;      9721;    255546;0;990;990;160355;1;0;327;0.187545;855024;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;    250337;      1568;0;992;992;160986;1;0;327;0.186944;861144;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;    259598;      8158;0;990;990;160087;1;0;327;0.183326;873239;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
