domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;94/100;100;    379236;    586997;0;1370;2985286;981520;45;2319;1.7959;546535;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;95/100;100;    480225;    684706;0;492;1110783;534351;78;2319;0.994001;537576;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;96/100;100;   1517360;   1216445;0;1306;2783042;779212;21;2319;1.44206;540345;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;97/100;100;    572830;   1465824;0;476;1120809;79010;62;2391;0.200306;394447;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;98/100;100;   1291040;    267998;0;1798;3644056;1436095;26;2319;2.5384;565748;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;99/100;100;    422050;    386397;0;840;1348553;665110;84;2319;1.23977;536478;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;0/200;200;   1472205;   1037501;0;2158;3562448;1200137;234;2319;2.30411;520867;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;1/200;200;    840261;    665095;0;707;1748736;673304;560;2319;1.3196;510234;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;2/200;200;   1113303;    159676;0;880;1998764;637091;726;2319;1.3118;485661;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;3/200;200;    170927;    936423;0;2124;4701353;1248312;89;2319;2.41811;516236;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;4/200;200;   1089842;    933368;0;1831;3155123;1206674;140;2319;2.26068;533765;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;5/200;200;    754643;   1448642;0;1924;2394882;860057;78;2319;1.75682;489553;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;6/200;200;    744848;     55159;0;1212;1897616;700562;220;2319;1.42133;492892;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;7/200;200;   1066240;    613162;0;1024;2689285;1182925;38;2319;2.11495;559317;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;8/200;200;    892607;    946543;0;398;1582203;281009;820;2421;0.554409;506862;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;9/200;200;   1245397;   1102353;0;2852;4974917;1520483;20;2364;2.9489;515610;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;10/200;200;     42548;    622075;0;1120;3102563;1385395;38;2341;2.46364;562336;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;11/200;200;   1234612;   1499257;0;481;1175915;557583;282;2319;1.06018;525933;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;12/200;200;    337131;     79712;0;1050;2273574;526077;182;2319;1.08554;484622;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
