domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    252388;     20483;0;505;6762;208608;1;0;533;0.588396;354537;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;     25106;    246269;0;501;6694;208862;1;0;607;0.52269;399590;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    258113;      6647;0;504;6744;209017;1;0;618;0.541499;385997;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      2080;    233975;0;500;6692;207560;1;0;619;0.495618;418790;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    260625;     26619;0;509;6846;207951;1;0;620;0.497318;418145;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    261599;      3595;0;519;7006;209178;1;0;620;0.509148;410839;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      4659;    242682;0;494;6640;208369;1;0;620;0.498903;417654;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    241670;       978;0;499;6718;208202;1;0;620;0.500628;415882;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;     38401;    251904;0;518;6816;209172;1;0;626;0.50665;412853;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     13831;    249853;0;521;6974;209012;1;0;626;0.498523;419262;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;     11759;    259591;0;518;7000;209218;1;0;626;0.510737;409639;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    236537;     10777;0;497;6662;208333;1;0;626;0.50784;410234;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    249882;      5103;0;505;6822;208955;1;0;626;0.497649;419884;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;      6146;    251872;0;512;6900;208083;1;0;626;0.49678;418863;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;     22521;    260107;0;513;6914;209170;1;0;626;0.511898;408617;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;      1533;    250409;0;514;6912;207701;1;0;626;0.508927;408115;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    262075;      5139;0;508;6748;208969;1;0;626;0.508572;410894;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;      5647;    255960;0;505;6810;208099;1;0;626;0.496445;419179;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;      6119;    252429;0;512;6896;208887;1;0;626;0.510033;409556;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;      8194;    232422;0;499;6678;206318;1;0;626;0.509113;405250;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;    252392;     15368;0;507;6810;208704;1;0;626;0.510186;409074;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
