domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    252388;     20483;0;505;6762;208608;1;0;651;0.682184;305794;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;     25106;    246269;0;501;6694;208862;1;0;754;0.572755;364662;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    258113;      6647;0;504;6744;209017;1;0;770;0.546526;382447;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      2080;    233975;0;500;6692;207560;1;0;772;0.539405;384794;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    260625;     26619;0;509;6846;207951;1;0;773;0.545945;380901;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    261599;      3595;0;519;7006;209178;1;0;773;0.549091;380953;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      4659;    242682;0;494;6640;208369;1;0;773;0.538143;387200;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    241670;       978;0;499;6718;208202;1;0;773;0.544266;382537;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;     38401;    251904;0;518;6816;209172;1;0;780;0.542043;385895;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     13831;    249853;0;521;6974;209012;1;0;781;0.541394;386063;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;     11759;    259591;0;518;7000;209218;1;0;781;0.554174;377531;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    236537;     10777;0;497;6662;208333;1;0;781;0.551412;377817;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    249882;      5103;0;505;6822;208955;1;0;781;0.552308;378331;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;      6146;    251872;0;512;6900;208083;1;0;781;0.536941;387534;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;     22521;    260107;0;513;6914;209170;1;0;781;0.555258;376708;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;      1533;    250409;0;514;6912;207701;1;0;781;0.551059;376913;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    262075;      5139;0;508;6748;208969;1;0;781;0.554306;376992;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;      5647;    255960;0;505;6810;208099;1;0;781;0.565336;368098;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;      6119;    252429;0;512;6896;208887;1;0;781;0.551155;378999;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
