domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      5618;    257052;0;962;962;235262;1;0;471;0.416663;564633;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;       508;    258080;0;980;980;235210;1;0;561;0.360331;652761;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;      7176;    254460;0;982;982;235713;1;0;570;0.336852;699753;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      1056;    254941;0;940;940;234772;1;0;572;0.32664;718748;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    262122;      9252;0;947;947;234594;1;0;572;0.335526;699183;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    260106;       974;0;959;959;234657;1;0;572;0.325423;721084;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      1012;    241708;0;927;927;232804;1;0;572;0.337371;690054;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;       481;    238620;0;919;919;233509;1;0;572;0.335546;695907;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    261140;     29672;0;921;921;232909;1;0;572;0.325451;715650;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;    250917;      8178;0;936;936;235494;1;0;572;0.327306;719491;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;     10748;    247340;0;927;927;233583;1;0;572;0.336001;695186;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    236055;      8188;0;931;931;235705;1;0;572;0.329646;715024;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    242685;       548;0;945;945;235280;1;0;572;0.340031;691936;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;      2028;    249374;0;946;946;234595;1;0;572;0.338563;692914;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;      8783;    260604;0;920;920;235867;1;0;572;0.330874;712860;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;     13331;    250866;0;942;942;235292;1;0;572;0.329153;714840;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    253428;     28677;0;933;933;234210;1;0;572;0.351394;666516;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    258602;      2546;0;957;957;235734;1;0;572;0.329756;714873;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;     13785;    259100;0;925;925;235397;1;0;572;0.339603;693154;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;     11264;    243210;0;956;956;234928;1;0;572;0.342783;685355;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      2600;    261090;0;946;946;235426;1;0;572;0.329413;714684;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;     11776;    253967;0;971;971;235494;1;0;572;0.341581;689424;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    254487;     11254;0;955;955;235439;1;0;572;0.328002;717798;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;    257010;       535;0;975;975;235644;1;0;575;0.343895;685221;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;    259097;      6117;0;955;955;235220;1;0;575;0.337748;696437;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;     20472;    248323;0;947;947;235532;1;0;575;0.33927;694232;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;     12287;    249901;0;931;931;233852;1;0;575;0.339514;688785;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;     12767;    260119;0;940;940;235602;1;0;575;0.340804;691313;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;28/1;1;     20975;    261659;0;939;939;235578;1;0;575;0.342559;687700;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;29/1;1;    251886;      2571;0;969;969;235786;1;0;575;0.337691;698230;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;30/1;1;     19447;    251420;0;929;929;234867;1;0;575;0.338079;694710;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;31/1;1;    261640;     25575;0;941;941;233389;1;0;575;0.325648;716691;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;32/1;1;     35847;    259572;0;929;929;235756;1;0;575;0.328641;717367;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;33/1;1;    251905;     34302;0;935;935;233796;1;0;575;0.326993;714988;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;34/1;1;      3599;    261556;0;924;924;233206;1;0;619;0.335192;695738;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;35/1;1;    240651;     14325;0;933;933;235217;1;0;619;0.328239;716603;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;36/1;1;      3121;    245756;0;932;932;235275;1;0;619;0.329466;714110;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;37/1;1;    249830;     20487;0;926;926;234917;1;0;619;0.339515;691920;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;38/1;1;     10742;    244745;0;951;951;235089;1;0;619;0.339372;692718;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;39/1;1;    253473;      7670;0;950;950;235607;1;0;619;0.329985;713994;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;40/1;1;      5114;    261181;0;946;946;234155;1;0;619;0.364286;642777;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;41/1;1;    240128;      8226;0;930;930;234772;1;0;619;0.339715;691086;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;42/1;1;     10748;    255490;0;985;985;235801;1;0;619;0.340677;692153;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;43/1;1;    261655;     38911;0;924;924;233210;1;0;619;0.327141;712873;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;44/1;1;      5105;    241679;0;945;945;234590;1;0;619;0.3364;697353;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;45/1;1;      2034;    248330;0;970;970;235306;1;0;619;0.33916;693790;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;46/1;1;     16332;    261122;0;937;937;235895;1;0;619;0.341429;690905;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;47/1;1;    260628;     29674;0;922;922;233051;1;0;619;0.326115;714627;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;48/1;1;      7748;    260594;0;923;923;235751;1;0;619;0.330953;712339;0;0;sBELA0;? Unchecked;v1.6.0-147-gfbf9e2e
