domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;      5618;    257052;0;962;962;235262;1;0;394;0.399927;588262;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;       508;    258080;0;980;980;235210;1;0;459;0.345284;681208;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;      7176;    254460;0;982;982;235713;1;0;467;0.304735;773501;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;      1056;    254941;0;940;940;234772;1;0;468;0.303175;774378;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    262122;      9252;0;947;947;234594;1;0;468;0.314385;746200;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;    260106;       974;0;959;959;234657;1;0;468;0.298309;786624;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      1012;    241708;0;927;927;232804;1;0;468;0.31287;744092;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;       481;    238620;0;919;919;233509;1;0;468;0.312491;747251;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;    261140;     29672;0;921;921;232909;1;0;468;0.298647;779881;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;    250917;      8178;0;936;936;235494;1;0;468;0.304095;774410;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;     10748;    247340;0;927;927;233583;1;0;468;0.316002;739182;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    236055;      8188;0;931;931;235705;1;0;468;0.304959;772907;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    242685;       548;0;945;945;235280;1;0;468;0.318736;738165;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;      2028;    249374;0;946;946;234595;1;0;468;0.312736;750138;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;      8783;    260604;0;920;920;235867;1;0;468;0.303968;775960;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;     13331;    250866;0;942;942;235292;1;0;468;0.301375;780728;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;    253428;     28677;0;933;933;234210;1;0;468;0.315069;743361;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    258602;      2546;0;957;957;235734;1;0;468;0.302563;779123;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;     13785;    259100;0;925;925;235397;1;0;468;0.324441;725547;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
