domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;0/1;1;    250385;     10207;0;493;6686;221437;1;0;578;0.630754;351067;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;1/1;1;    245266;      6107;0;483;6598;221443;1;0;653;0.568665;389409;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;2/1;1;    249334;      1580;0;496;6740;221684;1;0;665;0.563915;393116;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;3/1;1;    249355;      2498;0;488;6616;220693;1;0;666;0.546537;403803;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;4/1;1;    259074;     22995;0;491;6654;218709;1;0;667;0.539827;405146;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;5/1;1;       516;    261074;0;512;6952;221668;1;0;667;0.543837;407600;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;6/1;1;      7131;    243719;0;490;6664;221834;1;0;668;0.569458;389553;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;7/1;1;    260080;       532;0;521;7054;222540;1;0;668;0.567022;392471;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;8/1;1;      1013;    255055;0;500;6676;219553;1;0;668;0.553435;396710;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;9/1;1;     15348;    256554;0;491;6666;221453;1;0;668;0.560574;395047;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;10/1;1;    261632;     33303;0;495;6706;218976;1;0;668;0.551395;397131;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;11/1;1;    224772;      4078;0;494;6652;222239;1;0;669;0.567683;391484;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;12/1;1;    221703;       498;0;495;6666;222484;1;0;672;0.551667;403294;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;13/1;1;    260089;     28674;0;509;6870;221426;1;0;672;0.556422;397946;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;14/1;1;    252418;     29170;0;500;6732;220764;1;0;672;0.546079;404271;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;15/1;1;    252438;      4571;0;498;6740;221827;1;0;672;0.555256;399504;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;16/1;1;     19418;    257043;0;484;6584;222339;1;0;672;0.56224;395452;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;17/1;1;    258566;      5555;0;498;6684;219588;1;0;672;0.539709;406864;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;18/1;1;    259150;      3573;0;502;6704;222552;1;0;672;0.549;405377;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;19/1;1;    246297;      8158;0;485;6586;221532;1;0;672;0.549194;403377;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;20/1;1;      5654;    259534;0;498;6728;221454;1;0;672;0.545061;406292;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;21/1;1;    261648;      4033;0;506;6784;220925;1;0;672;0.544665;405616;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;22/1;1;    255987;     18973;0;491;6674;220611;1;0;672;0.596927;369578;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;23/1;1;     10815;    258560;0;494;6692;222641;1;0;672;0.547631;406553;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;24/1;1;      6665;    255930;0;491;6622;219762;1;0;672;0.541072;406161;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;25/1;1;    247344;      1020;0;495;6738;222669;1;0;672;0.548078;406273;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;26/1;1;     18434;    257524;0;509;6910;222432;1;0;672;0.546096;407313;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
roadmap;dimacs;27/1;1;    259599;      8669;0;501;6818;221415;1;0;672;0.543996;407016;0;0;bBELA0<1>;? Unchecked;v1.6.0-147-gfbf9e2e
