domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;solver;doctor;version
n-pancake;heavy-cost;0/1;1;2 7 1 6 8 0 4 9 5 3 ;0 1 2 3 4 5 6 7 8 9 ;25;11;45;3623919;0;24885;106.222;34116.5;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;1/1;1;3 0 5 4 9 1 7 2 8 6 ;0 1 2 3 4 5 6 7 8 9 ;22;13;42;3553896;0;24472;121.097;29347.6;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;2/1;1;8 7 3 0 9 1 5 2 6 4 ;0 1 2 3 4 5 6 7 8 9 ;17;12;31;2190924;0;24472;55.9251;39176;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;3/1;1;8 1 6 0 3 7 9 4 5 2 ;0 1 2 3 4 5 6 7 8 9 ;20;10;33;2981161;0;24472;78.2196;38112.7;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;4/1;1;3 0 4 1 7 5 9 8 2 6 ;0 1 2 3 4 5 6 7 8 9 ;22;10;35;2481912;0;24472;64.2963;38601.2;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;5/1;1;2 5 6 9 1 3 8 7 0 4 ;0 1 2 3 4 5 6 7 8 9 ;17;10;33;2163621;0;24472;55.4963;38986.7;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;6/1;1;6 5 7 1 3 4 9 2 0 8 ;0 1 2 3 4 5 6 7 8 9 ;21;11;37;3041755;0;24472;79.8056;38114.6;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;7/1;1;1 0 7 5 3 8 4 2 9 6 ;0 1 2 3 4 5 6 7 8 9 ;31;12;46;3616766;0;24848;101.069;35785;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;8/1;1;1 6 5 8 4 0 2 7 3 9 ;0 1 2 3 4 5 6 7 8 9 ;18;10;30;728186;0;24848;15.8794;45857.1;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;9/1;1;8 3 7 2 4 9 6 5 1 0 ;0 1 2 3 4 5 6 7 8 9 ;21;9;35;3036489;0;24848;80.086;37915.3;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;10/1;1;8 0 5 3 2 7 9 1 4 6 ;0 1 2 3 4 5 6 7 8 9 ;24;11;37;3449215;0;24848;95.5843;36085.6;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;11/1;1;4 5 7 3 1 6 8 2 0 9 ;0 1 2 3 4 5 6 7 8 9 ;18;9;30;911853;0;24848;21.352;42705.7;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;12/1;1;2 4 1 9 7 8 3 5 0 6 ;0 1 2 3 4 5 6 7 8 9 ;23;14;40;3341616;0;24848;92.6385;36071.6;K0;? Unchecked;v1.6.0-41-gaecfa37
n-pancake;heavy-cost;13/1;1;3 6 1 8 4 2 5 9 0 7 ;0 1 2 3 4 5 6 7 8 9 ;25;12;45;3625982;0;24901;101.46;35738.1;K0;? Unchecked;v1.6.0-41-gaecfa37
